evidenceId:ID,text,:LABEL
ev-2139,2139,Evidence
ev-2140,2140,Evidence
ev-2141,2141,Evidence
ev-2142,2142,Evidence
ev-2143,2143,Evidence
ev-2144,2144,Evidence
ev-2145,2145,Evidence
ev-2146,2146,Evidence
ev-2147,2147,Evidence
ev-2148,2148,Evidence
ev-2149,2149,Evidence
ev-2150,2150,Evidence
ev-2151,2151,Evidence
ev-2152,2152,Evidence
ev-2153,2153,Evidence
ev-2154,2154,Evidence
ev-2155,2155,Evidence
ev-2156,2156,Evidence
ev-2157,2157,Evidence
ev-2158,2158,Evidence
ev-2159,2159,Evidence
ev-2160,2160,Evidence
ev-2161,2161,Evidence
ev-2162,2162,Evidence
ev-2163,2163,Evidence
ev-2164,2164,Evidence
ev-2165,2165,Evidence
ev-2166,2166,Evidence
ev-2167,2167,Evidence
ev-2168,2168,Evidence
ev-2169,2169,Evidence
ev-2170,2170,Evidence
ev-2171,2171,Evidence
ev-2172,2172,Evidence
ev-2173,2173,Evidence
ev-2174,2174,Evidence
ev-2175,2175,Evidence
ev-2176,2176,Evidence
ev-2177,2177,Evidence
ev-2178,2178,Evidence
ev-2179,2179,Evidence
ev-2180,2180,Evidence
ev-2181,2181,Evidence
ev-2182,2182,Evidence
ev-2183,2183,Evidence
ev-2184,2184,Evidence
ev-2185,2185,Evidence
ev-2186,2186,Evidence
ev-2187,2187,Evidence
ev-2188,2188,Evidence
ev-2189,2189,Evidence
ev-2190,2190,Evidence
ev-2191,2191,Evidence
ev-2192,2192,Evidence
ev-2193,2193,Evidence
ev-2194,2194,Evidence
ev-2195,2195,Evidence
ev-2196,2196,Evidence
ev-2197,2197,Evidence
ev-2198,2198,Evidence
ev-2199,2199,Evidence
ev-2200,2200,Evidence
ev-2201,2201,Evidence
ev-2202,2202,Evidence
ev-2203,2203,Evidence
ev-2204,2204,Evidence
ev-2205,2205,Evidence
ev-2206,2206,Evidence
ev-2207,2207,Evidence
ev-2208,2208,Evidence
ev-2209,2209,Evidence
ev-2210,2210,Evidence
ev-2211,2211,Evidence
ev-2212,2212,Evidence
ev-2213,2213,Evidence
ev-2214,2214,Evidence
ev-2215,2215,Evidence
ev-2216,2216,Evidence
ev-2217,2217,Evidence
ev-2218,2218,Evidence
ev-2219,2219,Evidence
ev-2220,2220,Evidence
ev-2221,2221,Evidence
ev-2222,2222,Evidence
ev-2223,2223,Evidence
ev-2224,2224,Evidence
ev-2225,2225,Evidence
ev-2226,2226,Evidence
ev-2227,2227,Evidence
ev-2228,2228,Evidence
ev-2229,2229,Evidence
ev-2230,2230,Evidence
ev-2231,2231,Evidence
ev-2232,2232,Evidence
ev-2233,2233,Evidence
ev-2234,2234,Evidence
ev-2235,2235,Evidence
ev-2236,2236,Evidence
ev-2237,2237,Evidence
ev-2238,2238,Evidence
ev-2239,2239,Evidence
ev-2240,2240,Evidence
ev-2241,2241,Evidence
ev-2242,2242,Evidence
ev-2243,2243,Evidence
ev-2244,2244,Evidence
ev-2245,2245,Evidence
ev-2246,2246,Evidence
ev-2247,2247,Evidence
ev-2248,2248,Evidence
ev-2249,2249,Evidence
ev-2250,2250,Evidence
ev-2251,2251,Evidence
ev-2252,2252,Evidence
ev-2253,2253,Evidence
ev-2254,2254,Evidence
ev-2255,2255,Evidence
ev-2256,2256,Evidence
ev-2257,2257,Evidence
ev-2258,2258,Evidence
ev-2259,2259,Evidence
ev-2260,2260,Evidence
ev-2261,2261,Evidence
ev-2262,2262,Evidence
ev-2263,2263,Evidence
ev-2264,2264,Evidence
ev-2265,2265,Evidence
ev-2266,2266,Evidence
ev-2267,2267,Evidence
ev-2268,2268,Evidence
ev-2269,2269,Evidence
ev-2270,2270,Evidence
ev-2271,2271,Evidence
ev-2272,2272,Evidence
ev-2273,2273,Evidence
ev-2274,2274,Evidence
ev-2275,2275,Evidence
ev-2276,2276,Evidence
ev-2277,2277,Evidence
ev-2278,2278,Evidence
ev-2279,2279,Evidence
ev-2280,2280,Evidence
ev-2281,2281,Evidence
ev-2282,2282,Evidence
ev-2283,2283,Evidence
ev-2284,2284,Evidence
ev-2285,2285,Evidence
ev-2286,2286,Evidence
ev-2287,2287,Evidence
ev-2288,2288,Evidence
ev-2289,2289,Evidence
ev-2290,2290,Evidence
ev-2291,2291,Evidence
ev-2292,2292,Evidence
ev-2293,2293,Evidence
ev-2294,2294,Evidence
ev-2295,2295,Evidence
ev-2296,2296,Evidence
ev-2297,2297,Evidence
ev-2298,2298,Evidence
ev-2299,2299,Evidence
ev-2300,2300,Evidence
ev-2301,2301,Evidence
ev-2302,2302,Evidence
ev-2303,2303,Evidence
ev-2304,2304,Evidence
ev-2305,2305,Evidence
ev-2306,2306,Evidence
ev-2307,2307,Evidence
ev-2308,2308,Evidence
ev-2309,2309,Evidence
ev-2310,2310,Evidence
ev-2311,2311,Evidence
ev-2312,2312,Evidence
ev-2313,2313,Evidence
ev-2314,2314,Evidence
ev-2315,2315,Evidence
ev-2316,2316,Evidence
ev-2317,2317,Evidence
ev-2318,2318,Evidence
ev-2319,2319,Evidence
ev-2320,2320,Evidence
ev-2321,2321,Evidence
ev-2322,2322,Evidence
ev-2323,2323,Evidence
ev-2324,2324,Evidence
ev-2325,2325,Evidence
ev-2326,2326,Evidence
ev-2327,2327,Evidence
ev-2328,2328,Evidence
ev-2329,2329,Evidence
ev-2330,2330,Evidence
ev-2331,2331,Evidence
ev-2332,2332,Evidence
ev-2333,2333,Evidence
ev-2334,2334,Evidence
ev-2335,2335,Evidence
ev-2336,2336,Evidence
ev-2337,2337,Evidence
ev-2338,2338,Evidence
ev-2339,2339,Evidence
ev-2340,2340,Evidence
ev-2341,2341,Evidence
ev-2342,2342,Evidence
ev-2343,2343,Evidence
ev-2344,2344,Evidence
ev-2345,2345,Evidence
ev-2346,2346,Evidence
ev-2347,2347,Evidence
ev-2348,2348,Evidence
ev-2349,2349,Evidence
ev-2350,2350,Evidence
ev-2351,2351,Evidence
ev-2352,2352,Evidence
ev-2353,2353,Evidence
ev-2354,2354,Evidence
ev-2355,2355,Evidence
ev-2356,2356,Evidence
ev-2357,2357,Evidence
ev-2358,2358,Evidence
ev-2359,2359,Evidence
ev-2360,2360,Evidence
ev-2361,2361,Evidence
ev-2362,2362,Evidence
ev-2363,2363,Evidence
ev-2364,2364,Evidence
ev-2365,2365,Evidence
ev-2366,2366,Evidence
ev-2367,2367,Evidence
ev-2368,2368,Evidence
ev-2369,2369,Evidence
ev-2370,2370,Evidence
ev-2371,2371,Evidence
ev-2372,2372,Evidence
ev-2373,2373,Evidence
ev-2374,2374,Evidence
ev-2375,2375,Evidence
ev-2376,2376,Evidence
ev-2377,2377,Evidence
ev-2378,2378,Evidence
ev-2379,2379,Evidence
ev-2380,2380,Evidence
ev-2381,2381,Evidence
ev-2382,2382,Evidence
ev-2383,2383,Evidence
ev-2384,2384,Evidence
ev-2385,2385,Evidence
ev-2386,2386,Evidence
ev-2387,2387,Evidence
ev-2388,2388,Evidence
ev-2389,2389,Evidence
ev-2390,2390,Evidence
ev-2391,2391,Evidence
ev-2392,2392,Evidence
ev-2393,2393,Evidence
ev-2394,2394,Evidence
ev-2395,2395,Evidence
ev-2396,2396,Evidence
ev-2397,2397,Evidence
ev-2398,2398,Evidence
ev-2399,2399,Evidence
ev-2400,2400,Evidence
ev-2401,2401,Evidence
ev-2402,2402,Evidence
ev-2403,2403,Evidence
ev-2404,2404,Evidence
ev-2405,2405,Evidence
ev-2406,2406,Evidence
ev-2407,2407,Evidence
ev-2408,2408,Evidence
ev-2409,2409,Evidence
ev-2410,2410,Evidence
ev-2411,2411,Evidence
ev-2412,2412,Evidence
ev-2413,2413,Evidence
ev-2414,2414,Evidence
ev-2415,2415,Evidence
ev-2416,2416,Evidence
ev-2417,2417,Evidence
ev-2418,2418,Evidence
ev-2419,2419,Evidence
ev-2420,2420,Evidence
ev-2421,2421,Evidence
ev-2422,2422,Evidence
ev-2423,2423,Evidence
ev-2424,2424,Evidence
ev-2425,2425,Evidence
ev-2426,2426,Evidence
ev-2427,2427,Evidence
ev-2428,2428,Evidence
ev-2429,2429,Evidence
ev-2430,2430,Evidence
ev-2431,2431,Evidence
ev-2432,2432,Evidence
ev-2433,2433,Evidence
ev-2434,2434,Evidence
ev-2435,2435,Evidence
ev-2436,2436,Evidence
ev-2437,2437,Evidence
ev-2438,2438,Evidence
ev-2439,2439,Evidence
ev-2440,2440,Evidence
ev-2441,2441,Evidence
ev-2442,2442,Evidence
ev-2443,2443,Evidence
ev-2444,2444,Evidence
ev-2445,2445,Evidence
ev-2446,2446,Evidence
ev-2447,2447,Evidence
ev-2448,2448,Evidence
ev-2449,2449,Evidence
ev-2450,2450,Evidence
ev-2451,2451,Evidence
ev-2452,2452,Evidence
ev-2453,2453,Evidence
ev-2454,2454,Evidence
ev-2455,2455,Evidence
ev-2456,2456,Evidence
ev-2457,2457,Evidence
ev-2458,2458,Evidence
ev-2459,2459,Evidence
ev-2460,2460,Evidence
ev-2461,2461,Evidence
ev-2462,2462,Evidence
ev-2463,2463,Evidence
ev-2464,2464,Evidence
ev-2465,2465,Evidence
ev-2466,2466,Evidence
ev-2467,2467,Evidence
ev-2468,2468,Evidence
ev-2469,2469,Evidence
ev-2470,2470,Evidence
ev-2471,2471,Evidence
ev-2472,2472,Evidence
ev-2473,2473,Evidence
ev-2474,2474,Evidence
ev-2475,2475,Evidence
ev-2476,2476,Evidence
ev-2477,2477,Evidence
ev-2478,2478,Evidence
ev-2479,2479,Evidence
ev-2480,2480,Evidence
ev-2481,2481,Evidence
ev-2482,2482,Evidence
ev-2483,2483,Evidence
ev-2484,2484,Evidence
ev-2485,2485,Evidence
ev-2486,2486,Evidence
ev-2487,2487,Evidence
ev-2488,2488,Evidence
ev-2489,2489,Evidence
ev-2490,2490,Evidence
ev-2491,2491,Evidence
ev-2492,2492,Evidence
ev-2493,2493,Evidence
ev-2494,2494,Evidence
ev-2495,2495,Evidence
ev-2496,2496,Evidence
ev-2497,2497,Evidence
ev-2498,2498,Evidence
ev-2499,2499,Evidence
ev-2500,2500,Evidence
ev-2501,2501,Evidence
ev-2502,2502,Evidence
ev-2503,2503,Evidence
ev-2504,2504,Evidence
ev-2505,2505,Evidence
ev-2506,2506,Evidence
ev-2507,2507,Evidence
ev-2508,2508,Evidence
ev-2509,2509,Evidence
ev-2510,2510,Evidence
ev-2511,2511,Evidence
ev-2512,2512,Evidence
ev-2513,2513,Evidence
ev-2514,2514,Evidence
ev-2515,2515,Evidence
ev-2516,2516,Evidence
ev-2517,2517,Evidence
ev-2518,2518,Evidence
ev-2519,2519,Evidence
ev-2520,2520,Evidence
ev-2521,2521,Evidence
ev-2522,2522,Evidence
ev-2523,2523,Evidence
ev-2524,2524,Evidence
ev-2525,2525,Evidence
ev-2526,2526,Evidence
ev-2527,2527,Evidence
ev-2528,2528,Evidence
ev-2529,2529,Evidence
ev-2530,2530,Evidence
ev-2531,2531,Evidence
ev-2532,2532,Evidence
ev-2533,2533,Evidence
ev-2534,2534,Evidence
ev-2535,2535,Evidence
ev-2536,2536,Evidence
ev-2537,2537,Evidence
ev-2538,2538,Evidence
ev-2539,2539,Evidence
ev-2540,2540,Evidence
ev-2541,2541,Evidence
ev-2542,2542,Evidence
ev-2543,2543,Evidence
ev-2544,2544,Evidence
ev-2545,2545,Evidence
ev-2546,2546,Evidence
ev-2547,2547,Evidence
ev-2548,2548,Evidence
ev-2549,2549,Evidence
ev-2550,2550,Evidence
ev-2551,2551,Evidence
ev-2552,2552,Evidence
ev-2553,2553,Evidence
ev-2554,2554,Evidence
ev-2555,2555,Evidence
ev-2556,2556,Evidence
ev-2557,2557,Evidence
ev-2558,2558,Evidence
ev-2559,2559,Evidence
ev-2560,2560,Evidence
ev-2561,2561,Evidence
ev-2562,2562,Evidence
ev-2563,2563,Evidence
ev-2564,2564,Evidence
ev-2565,2565,Evidence
ev-2566,2566,Evidence
ev-2567,2567,Evidence
ev-2568,2568,Evidence
ev-2569,2569,Evidence
ev-2570,2570,Evidence
ev-2571,2571,Evidence
ev-2572,2572,Evidence
ev-2573,2573,Evidence
ev-2574,2574,Evidence
ev-2575,2575,Evidence
ev-2576,2576,Evidence
ev-2577,2577,Evidence
ev-2578,2578,Evidence
ev-2579,2579,Evidence
ev-2580,2580,Evidence
ev-2581,2581,Evidence
ev-2582,2582,Evidence
ev-2583,2583,Evidence
ev-2584,2584,Evidence
ev-2585,2585,Evidence
ev-2586,2586,Evidence
ev-2587,2587,Evidence
ev-2588,2588,Evidence
ev-2589,2589,Evidence
ev-2590,2590,Evidence
ev-2591,2591,Evidence
ev-2592,2592,Evidence
ev-2593,2593,Evidence
ev-2594,2594,Evidence
ev-2595,2595,Evidence
ev-2596,2596,Evidence
ev-2597,2597,Evidence
ev-2598,2598,Evidence
ev-2599,2599,Evidence
ev-2600,2600,Evidence
ev-2601,2601,Evidence
ev-2602,2602,Evidence
ev-2603,2603,Evidence
ev-2604,2604,Evidence
ev-2605,2605,Evidence
ev-2606,2606,Evidence
ev-2607,2607,Evidence
ev-2608,2608,Evidence
ev-2609,2609,Evidence
ev-2610,2610,Evidence
ev-2611,2611,Evidence
ev-2612,2612,Evidence
ev-2613,2613,Evidence
ev-2614,2614,Evidence
ev-2615,2615,Evidence
ev-2616,2616,Evidence
ev-2617,2617,Evidence
ev-2618,2618,Evidence
ev-2619,2619,Evidence
ev-2620,2620,Evidence
ev-2621,2621,Evidence
ev-2622,2622,Evidence
ev-2623,2623,Evidence
ev-2624,2624,Evidence
ev-2625,2625,Evidence
ev-2626,2626,Evidence
ev-2627,2627,Evidence
ev-2628,2628,Evidence
ev-2629,2629,Evidence
ev-2630,2630,Evidence
ev-2631,2631,Evidence
ev-2632,2632,Evidence
ev-2633,2633,Evidence
ev-2634,2634,Evidence
ev-2635,2635,Evidence
ev-2636,2636,Evidence
ev-2637,2637,Evidence
ev-2638,2638,Evidence
ev-2639,2639,Evidence
ev-2640,2640,Evidence
ev-2641,2641,Evidence
ev-2642,2642,Evidence
ev-2643,2643,Evidence
ev-2644,2644,Evidence
ev-2645,2645,Evidence
ev-2646,2646,Evidence
ev-2647,2647,Evidence
ev-2648,2648,Evidence
ev-2649,2649,Evidence
ev-2650,2650,Evidence
ev-2651,2651,Evidence
ev-2652,2652,Evidence
ev-2653,2653,Evidence
ev-2654,2654,Evidence
ev-2655,2655,Evidence
ev-2656,2656,Evidence
ev-2657,2657,Evidence
ev-2658,2658,Evidence
ev-2659,2659,Evidence
ev-2660,2660,Evidence
ev-2661,2661,Evidence
ev-2662,2662,Evidence
ev-2663,2663,Evidence
ev-2664,2664,Evidence
ev-2665,2665,Evidence
ev-2666,2666,Evidence
ev-2667,2667,Evidence
ev-2668,2668,Evidence
ev-2669,2669,Evidence
ev-2670,2670,Evidence
ev-2671,2671,Evidence
ev-2672,2672,Evidence
ev-2673,2673,Evidence
ev-2674,2674,Evidence
ev-2675,2675,Evidence
ev-2676,2676,Evidence
ev-2677,2677,Evidence
ev-2678,2678,Evidence
ev-2679,2679,Evidence
ev-2680,2680,Evidence
ev-2681,2681,Evidence
ev-2682,2682,Evidence
ev-2683,2683,Evidence
ev-2684,2684,Evidence
ev-2685,2685,Evidence
ev-2686,2686,Evidence
ev-2687,2687,Evidence
ev-2688,2688,Evidence
ev-2689,2689,Evidence
ev-2690,2690,Evidence
ev-2691,2691,Evidence
ev-2692,2692,Evidence
ev-2693,2693,Evidence
ev-2694,2694,Evidence
ev-2695,2695,Evidence
ev-2696,2696,Evidence
ev-2697,2697,Evidence
ev-2698,2698,Evidence
ev-2699,2699,Evidence
ev-2700,2700,Evidence
ev-2701,2701,Evidence
ev-2702,2702,Evidence
ev-2703,2703,Evidence
ev-2704,2704,Evidence
ev-2705,2705,Evidence
ev-2706,2706,Evidence
ev-2707,2707,Evidence
ev-2708,2708,Evidence
ev-2709,2709,Evidence
ev-2710,2710,Evidence
ev-2711,2711,Evidence
ev-2712,2712,Evidence
ev-2713,2713,Evidence
ev-2714,2714,Evidence
ev-2715,2715,Evidence
ev-2716,2716,Evidence
ev-2717,2717,Evidence
ev-2718,2718,Evidence
ev-2719,2719,Evidence
ev-2720,2720,Evidence
ev-2721,2721,Evidence
ev-2722,2722,Evidence
ev-2723,2723,Evidence
ev-2724,2724,Evidence
ev-2725,2725,Evidence
ev-2726,2726,Evidence
ev-2727,2727,Evidence
ev-2728,2728,Evidence
ev-2729,2729,Evidence
ev-2730,2730,Evidence
ev-2731,2731,Evidence
ev-2732,2732,Evidence
ev-2733,2733,Evidence
ev-2734,2734,Evidence
ev-2735,2735,Evidence
ev-2736,2736,Evidence
ev-2737,2737,Evidence
ev-2738,2738,Evidence
ev-2739,2739,Evidence
ev-2740,2740,Evidence
ev-2741,2741,Evidence
ev-2742,2742,Evidence
ev-2743,2743,Evidence
ev-2744,2744,Evidence
ev-2745,2745,Evidence
ev-2746,2746,Evidence
ev-2747,2747,Evidence
ev-2748,2748,Evidence
ev-2749,2749,Evidence
ev-2750,2750,Evidence
ev-2751,2751,Evidence
ev-2752,2752,Evidence
ev-2753,2753,Evidence
ev-2754,2754,Evidence
ev-2755,2755,Evidence
ev-2756,2756,Evidence
ev-2757,2757,Evidence
ev-2758,2758,Evidence
ev-2759,2759,Evidence
ev-2760,2760,Evidence
ev-2761,2761,Evidence
ev-2762,2762,Evidence
ev-2763,2763,Evidence
ev-2764,2764,Evidence
ev-2765,2765,Evidence
ev-2766,2766,Evidence
ev-2767,2767,Evidence
ev-2768,2768,Evidence
ev-2769,2769,Evidence
ev-2770,2770,Evidence
ev-2771,2771,Evidence
ev-2772,2772,Evidence
ev-2773,2773,Evidence
ev-2774,2774,Evidence
ev-2775,2775,Evidence
ev-2776,2776,Evidence
ev-2777,2777,Evidence
ev-2778,2778,Evidence
ev-2779,2779,Evidence
ev-2780,2780,Evidence
ev-2781,2781,Evidence
ev-2782,2782,Evidence
ev-2783,2783,Evidence
ev-2784,2784,Evidence
ev-2785,2785,Evidence
ev-2786,2786,Evidence
ev-2787,2787,Evidence
ev-2788,2788,Evidence
ev-2789,2789,Evidence
ev-2790,2790,Evidence
ev-2791,2791,Evidence
ev-2792,2792,Evidence
ev-2793,2793,Evidence
ev-2794,2794,Evidence
ev-2795,2795,Evidence
ev-2796,2796,Evidence
ev-2797,2797,Evidence
ev-2798,2798,Evidence
ev-2799,2799,Evidence
ev-2800,2800,Evidence
ev-2801,2801,Evidence
ev-2802,2802,Evidence
ev-2803,2803,Evidence
ev-2804,2804,Evidence
ev-2805,2805,Evidence
ev-2806,2806,Evidence
ev-2807,2807,Evidence
ev-2808,2808,Evidence
ev-2809,2809,Evidence
ev-2810,2810,Evidence
ev-2811,2811,Evidence
ev-2812,2812,Evidence
ev-2813,2813,Evidence
ev-2814,2814,Evidence
ev-2815,2815,Evidence
ev-2816,2816,Evidence
ev-2817,2817,Evidence
ev-2818,2818,Evidence
ev-2819,2819,Evidence
ev-2820,2820,Evidence
ev-2821,2821,Evidence
ev-2822,2822,Evidence
ev-2823,2823,Evidence
ev-2824,2824,Evidence
ev-2825,2825,Evidence
ev-2826,2826,Evidence
ev-2827,2827,Evidence
ev-2828,2828,Evidence
ev-2829,2829,Evidence
ev-2830,2830,Evidence
ev-2831,2831,Evidence
ev-2832,2832,Evidence
ev-2833,2833,Evidence
ev-2834,2834,Evidence
ev-2835,2835,Evidence
ev-2836,2836,Evidence
ev-2837,2837,Evidence
ev-2838,2838,Evidence
ev-2839,2839,Evidence
ev-2840,2840,Evidence
ev-2841,2841,Evidence
ev-2842,2842,Evidence
ev-2843,2843,Evidence
ev-2844,2844,Evidence
ev-2845,2845,Evidence
ev-2846,2846,Evidence
ev-2847,2847,Evidence
ev-2848,2848,Evidence
ev-2849,2849,Evidence
ev-2850,2850,Evidence
ev-2851,2851,Evidence
ev-2852,2852,Evidence
ev-2853,2853,Evidence
ev-2854,2854,Evidence
ev-2855,2855,Evidence
ev-2856,2856,Evidence
ev-2857,2857,Evidence
ev-2858,2858,Evidence
ev-2859,2859,Evidence
ev-2860,2860,Evidence
ev-2861,2861,Evidence
ev-2862,2862,Evidence
ev-2863,2863,Evidence
ev-2864,2864,Evidence
ev-2865,2865,Evidence
ev-2866,2866,Evidence
ev-2867,2867,Evidence
ev-2868,2868,Evidence
ev-2869,2869,Evidence
ev-2870,2870,Evidence
ev-2871,2871,Evidence
ev-2872,2872,Evidence
ev-2873,2873,Evidence
ev-2874,2874,Evidence
ev-2875,2875,Evidence
ev-2876,2876,Evidence
ev-2877,2877,Evidence
ev-2878,2878,Evidence
ev-2879,2879,Evidence
ev-2880,2880,Evidence
ev-2881,2881,Evidence
ev-2882,2882,Evidence
ev-2883,2883,Evidence
ev-2884,2884,Evidence
ev-2885,2885,Evidence
ev-2886,2886,Evidence
ev-2887,2887,Evidence
ev-2888,2888,Evidence
ev-2889,2889,Evidence
ev-2890,2890,Evidence
ev-2891,2891,Evidence
ev-2892,2892,Evidence
ev-2893,2893,Evidence
ev-2894,2894,Evidence
ev-2895,2895,Evidence
ev-2896,2896,Evidence
ev-2897,2897,Evidence
ev-2898,2898,Evidence
ev-2899,2899,Evidence
ev-2900,2900,Evidence
ev-2901,2901,Evidence
ev-2902,2902,Evidence
ev-2903,2903,Evidence
ev-2904,2904,Evidence
ev-2905,2905,Evidence
ev-2906,2906,Evidence
ev-2907,2907,Evidence
ev-2908,2908,Evidence
ev-2909,2909,Evidence
ev-2910,2910,Evidence
ev-2911,2911,Evidence
ev-2912,2912,Evidence
ev-2913,2913,Evidence
ev-2914,2914,Evidence
ev-2915,2915,Evidence
ev-2916,2916,Evidence
ev-2917,2917,Evidence
ev-2918,2918,Evidence
ev-2919,2919,Evidence
ev-2920,2920,Evidence
ev-2921,2921,Evidence
ev-2922,2922,Evidence
ev-2923,2923,Evidence
ev-2924,2924,Evidence
ev-2925,2925,Evidence
ev-2926,2926,Evidence
ev-2927,2927,Evidence
ev-2928,2928,Evidence
ev-2929,2929,Evidence
ev-2930,2930,Evidence
ev-2931,2931,Evidence
ev-2932,2932,Evidence
ev-2933,2933,Evidence
ev-2934,2934,Evidence
ev-2935,2935,Evidence
ev-2936,2936,Evidence
ev-2937,2937,Evidence
ev-2938,2938,Evidence
ev-2939,2939,Evidence
ev-2940,2940,Evidence
ev-2941,2941,Evidence
ev-2942,2942,Evidence
ev-2943,2943,Evidence
ev-2944,2944,Evidence
ev-2945,2945,Evidence
ev-2946,2946,Evidence
ev-2947,2947,Evidence
ev-2948,2948,Evidence
ev-2949,2949,Evidence
ev-2950,2950,Evidence
ev-2951,2951,Evidence
ev-2952,2952,Evidence
ev-2953,2953,Evidence
ev-2954,2954,Evidence
ev-2955,2955,Evidence
ev-2956,2956,Evidence
ev-2957,2957,Evidence
ev-2958,2958,Evidence
ev-2959,2959,Evidence
ev-2960,2960,Evidence
ev-2961,2961,Evidence
ev-2962,2962,Evidence
ev-2963,2963,Evidence
ev-2964,2964,Evidence
ev-2965,2965,Evidence
ev-2966,2966,Evidence
ev-2967,2967,Evidence
ev-2968,2968,Evidence
ev-2969,2969,Evidence
ev-2970,2970,Evidence
ev-2971,2971,Evidence
ev-2972,2972,Evidence
ev-2973,2973,Evidence
ev-2974,2974,Evidence
ev-2975,2975,Evidence
ev-2976,2976,Evidence
ev-2977,2977,Evidence
ev-2978,2978,Evidence
ev-2979,2979,Evidence
ev-2980,2980,Evidence
ev-2981,2981,Evidence
ev-2982,2982,Evidence
ev-2983,2983,Evidence
ev-2984,2984,Evidence
ev-2985,2985,Evidence
ev-2986,2986,Evidence
ev-2987,2987,Evidence
ev-2988,2988,Evidence
ev-2989,2989,Evidence
ev-2990,2990,Evidence
ev-2991,2991,Evidence
ev-2992,2992,Evidence
ev-2993,2993,Evidence
ev-2994,2994,Evidence
ev-2995,2995,Evidence
ev-2996,2996,Evidence
ev-2997,2997,Evidence
ev-2998,2998,Evidence
ev-2999,2999,Evidence
ev-3000,3000,Evidence
ev-3001,3001,Evidence
ev-3002,3002,Evidence
ev-3003,3003,Evidence
ev-3004,3004,Evidence
ev-3005,3005,Evidence
ev-3006,3006,Evidence
ev-3007,3007,Evidence
ev-3008,3008,Evidence
ev-3009,3009,Evidence
ev-3010,3010,Evidence
ev-3011,3011,Evidence
ev-3012,3012,Evidence
ev-3013,3013,Evidence
ev-3014,3014,Evidence
ev-3015,3015,Evidence
ev-3016,3016,Evidence
ev-3017,3017,Evidence
ev-3018,3018,Evidence
ev-3019,3019,Evidence
ev-3020,3020,Evidence
ev-3021,3021,Evidence
ev-3022,3022,Evidence
ev-3023,3023,Evidence
ev-3024,3024,Evidence
ev-3025,3025,Evidence
ev-3026,3026,Evidence
ev-3027,3027,Evidence
ev-3028,3028,Evidence
ev-3029,3029,Evidence
ev-3030,3030,Evidence
ev-3031,3031,Evidence
ev-3032,3032,Evidence
ev-3033,3033,Evidence
ev-3034,3034,Evidence
ev-3035,3035,Evidence
ev-3036,3036,Evidence
ev-3037,3037,Evidence
ev-3038,3038,Evidence
ev-3039,3039,Evidence
ev-3040,3040,Evidence
ev-3041,3041,Evidence
ev-3042,3042,Evidence
ev-3043,3043,Evidence
ev-3044,3044,Evidence
ev-3045,3045,Evidence
ev-3046,3046,Evidence
ev-3047,3047,Evidence
ev-3048,3048,Evidence
ev-3049,3049,Evidence
ev-3050,3050,Evidence
ev-3051,3051,Evidence
ev-3052,3052,Evidence
ev-3053,3053,Evidence
ev-3054,3054,Evidence
ev-3055,3055,Evidence
ev-3056,3056,Evidence
ev-3057,3057,Evidence
ev-3058,3058,Evidence
ev-3059,3059,Evidence
ev-3060,3060,Evidence
ev-3061,3061,Evidence
ev-3062,3062,Evidence
ev-3063,3063,Evidence
ev-3064,3064,Evidence
ev-3065,3065,Evidence
ev-3066,3066,Evidence
ev-3067,3067,Evidence
ev-3068,3068,Evidence
ev-3069,3069,Evidence
ev-3070,3070,Evidence
ev-3071,3071,Evidence
ev-3072,3072,Evidence
ev-3073,3073,Evidence
ev-3074,3074,Evidence
ev-3075,3075,Evidence
ev-3076,3076,Evidence
ev-3077,3077,Evidence
ev-3078,3078,Evidence
ev-3079,3079,Evidence
ev-3080,3080,Evidence
ev-3081,3081,Evidence
ev-3082,3082,Evidence
ev-3083,3083,Evidence
ev-3084,3084,Evidence
ev-3085,3085,Evidence
ev-3086,3086,Evidence
ev-3087,3087,Evidence
ev-3088,3088,Evidence
ev-3089,3089,Evidence
ev-3090,3090,Evidence
ev-3091,3091,Evidence
ev-3092,3092,Evidence
ev-3093,3093,Evidence
ev-3094,3094,Evidence
ev-3095,3095,Evidence
ev-3096,3096,Evidence
ev-3097,3097,Evidence
ev-3098,3098,Evidence
ev-3099,3099,Evidence
ev-3100,3100,Evidence
ev-3101,3101,Evidence
ev-3102,3102,Evidence
ev-3103,3103,Evidence
ev-3104,3104,Evidence
ev-3105,3105,Evidence
ev-3106,3106,Evidence
ev-3107,3107,Evidence
ev-3108,3108,Evidence
ev-3109,3109,Evidence
ev-3110,3110,Evidence
ev-3111,3111,Evidence
ev-3112,3112,Evidence
ev-3113,3113,Evidence
ev-3114,3114,Evidence
ev-3115,3115,Evidence
ev-3116,3116,Evidence
ev-3117,3117,Evidence
ev-3118,3118,Evidence
ev-3119,3119,Evidence
ev-3120,3120,Evidence
ev-3121,3121,Evidence
ev-3122,3122,Evidence
ev-3123,3123,Evidence
ev-3124,3124,Evidence
ev-3125,3125,Evidence
ev-3126,3126,Evidence
ev-3127,3127,Evidence
ev-3128,3128,Evidence
ev-3129,3129,Evidence
ev-3130,3130,Evidence
ev-3131,3131,Evidence
ev-3132,3132,Evidence
ev-3133,3133,Evidence
ev-3134,3134,Evidence
ev-3135,3135,Evidence
ev-3136,3136,Evidence
