date_raw,date_norm,relpath,line_no,context
2023-12-04,2023-12-04,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2002-02-06,2002-02-06,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2002-05-31,2002-05-31,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2020-01-13,2020-01-13,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2023-12-04,2023-12-04,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2023-12-04,2023-12-04,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2002-02-06,2002-02-06,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2002-05-31,2002-05-31,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2020-01-13,2020-01-13,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2023-12-04,2023-12-04,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2002-02-06,2002-02-06,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2002-02-06,2002-02-06,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2002-05-31,2002-05-31,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2002-05-31,2002-05-31,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2020-01-13,2020-01-13,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2020-01-13,2020-01-13,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2023-12-04,2023-12-04,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2023-12-04,2023-12-04,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2023-12-04,2023-12-04,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2024-03-26,2024-03-26,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2023-01-01,2023-01-01,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2023-01-01,2023-01-01,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2023-01-01,2023-01-01,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2023-01-01,2023-01-01,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2002-02-06,2002-02-06,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2002-05-31,2002-05-31,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2020-01-13,2020-01-13,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2023-12-04,2023-12-04,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2023-12-05,2023-12-05,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2023-12-13,2023-12-13,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2023-12-20,2023-12-20,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2024-01-03,2024-01-03,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-08-22,2025-08-22,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-09-01,2025-09-01,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-09-04,2025-09-04,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-09-05,2025-09-05,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-09-07,2025-09-07,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-09-09,2025-09-09,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-09-11,2025-09-11,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-09-29,2025-09-29,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-12-04,2025-12-04,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-12-20,2025-12-20,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2002-02-06,2002-02-06,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2002-05-31,2002-05-31,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2020-01-13,2020-01-13,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2023-12-04,2023-12-04,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2023-12-05,2023-12-05,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2023-12-13,2023-12-13,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2023-12-20,2023-12-20,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2024-01-03,2024-01-03,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-08-22,2025-08-22,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-09-01,2025-09-01,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-09-04,2025-09-04,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-09-05,2025-09-05,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-09-07,2025-09-07,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-09-09,2025-09-09,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-09-11,2025-09-11,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-09-29,2025-09-29,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-12-04,2025-12-04,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-12-20,2025-12-20,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2002-02-06,2002-02-06,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2002-05-31,2002-05-31,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2020-01-13,2020-01-13,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2023-12-04,2023-12-04,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2023-12-05,2023-12-05,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2023-12-13,2023-12-13,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2023-12-20,2023-12-20,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2024-01-03,2024-01-03,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
2025-08-22,2025-08-22,ATTACHMENT_HARVEST_20260208/ATTACHMENT_HARVEST_20260208/contradiction_map_normalized.csv,142,"CM-20260123-00141,MISSING_EXHIBIT_PLACEHOLDER,""""""success"""", """"run_id"""": """"56d746ae-4d30-4bc5-a2d7-95b8764a1e20"""", """"start_time"""": 1757613310.960754, """"update_time"""": 1757613315.8288693, """"code"""": """"# Properly rename the "
