Filename,Full Path,Size (bytes),Size (MB),Pages,Document Type,Modified Date,Text Preview (first 100 chars)
NoReply_20250624_104821_0005.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250624_104821_0005.pdf,37759,0.04,1,Unknown,2025-07-04 13:13:00,
NoReply_20250624_104821_0006.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250624_104821_0006.pdf,17077,0.02,1,Unknown,2025-07-04 13:13:00,
NoReply_20250703_115143_0001.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0001.pdf,139082,0.13,1,Unknown,2025-07-22 12:10:46,"WHAT IS HOMES OF AMERICA/  ALDEN GLOBAL  CAPIT  AL DOING  TO OUR COMMUNITIES? ,6a';J3j  J  Ji: mj ff"
NoReply_20250703_115143_0002.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0002.pdf,57206,0.05,1,Complaint,2025-07-22 12:10:54,Original  - Court  file Ist  copy - Assignment  derk/Extra   3rd Cat)'l  - OPPOSing PartY 2nd copy -
NoReply_20250703_115143_0003.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0003.pdf,140009,0.13,1,Complaint,2025-07-04 20:03:22,Ccui't   Address   990   TERRACE   STREET   SUITE  1 00 MUSKEGON   MI   49442 Court  Telephone  no.
NoReply_20250703_115143_0004.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0004.pdf,144296,0.14,1,Complaint,2025-07-04 20:03:22,"Court   Address   ggo  TERRACE   STREET   SUITE  l 00  Court   Telephone   nO. MUSKEGON,   MI   4944"
NoReply_20250703_115143_0005.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0005.pdf,142065,0.14,1,Complaint,2025-07-04 20:03:22,"Court  Address   990   TERRACE   STREET   SUITE   l 00 MUSKEGON,   MI   49442 Court   Telephone   no"
NoReply_20250703_115143_0006.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0006.pdf,145434,0.14,1,Unknown,2025-07-04 20:03:22,Couit   Addtess   9cyO  TERRACE   STREET   SUI'!'E  1 r MUSKEGON   MI   49442 Court   Telephone  no.
NoReply_20250703_115143_0007.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0007.pdf,65217,0.06,1,Complaint,2025-07-04 20:03:22,"A,iproved,   SCAO Original  -  Court 1st  copy  - Applicant Other  copxes  -  All  appearing  partie"
NoReply_20250703_115143_0008.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0008.pdf,102244,0.10,1,Complaint,2025-07-22 11:52:26,"Court address 990 Terrace st., Suite 100 Muskegon,  M[  49442-3377 Ci  fi Court  telephone  no. (231"
NoReply_20250703_115143_0009.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0009.pdf,50442,0.05,1,Unknown,2025-07-04 20:03:22,"NOTICE Dear  Resident, April  ls', 2025 As  part  of  orir  plan  and  process  ofupgradingthe  coin"
NoReply_20250703_115143_0010.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0010.pdf,134915,0.13,1,Unknown,2025-07-04 18:02:28,Court   Address   990   TERRACE   STREET   SUITE  1 00 M[tSKEGON   MI   49442 Court   Telephone   no
NoReply_20250703_115143_0011.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0011.pdf,134324,0.13,1,Complaint,2025-07-04 20:03:22,Court   Telephone   no. (231)   724-6329 Court   Address   990   TERRACE   STREET   SUITE  1 00 MUSK
NoReply_20250703_115143_0012.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0012.pdf,31027,0.03,1,Complaint,2025-07-04 20:03:22,ST  ATE  OF  MICHIGAN IN  THE  60TH  DISTRICT  COURT ANDREW  PIGORS  & ALL OTHER  OCCUPANTS Plaintif
NoReply_20250703_115143_0013.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0013.pdf,37867,0.04,1,Complaint,2025-07-22 11:54:34,3.  Counter-Plaintiff  rei'ited real property  to Counter-Defendant(s)  that is subject  to this Com
NoReply_20250703_115143_0014.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0014.pdf,20116,0.02,1,Complaint,2025-07-22 11:55:00,14. Counter-Defendant(s)  actions  as described  in t)iis Complaint  constitute  a breacl'i of  t)ie
NoReply_20250703_115143_0015.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0015.pdf,155955,0.15,1,Complaint,2025-07-04 20:03:22,fails  to provide  any  valid  reason  for  tlie  Affirmative  Defenses  to be stricken.  In all pra
NoReply_20250703_115143_0016.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0016.pdf,45811,0.04,1,Complaint,2025-07-04 20:03:22,future.   Plaintiff's  filing  does not  attei'npt  to even  properly  name  the affirinative  defen
NoReply_20250703_115143_0017.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0017.pdf,26518,0.03,1,Complaint,2025-07-22 11:56:24,1.  Shady Oaks denies tlie allegations  contained  in Paragraph  of  Plaintiffs  Motion  for the rea
NoReply_20250703_115143_0018.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0018.pdf,32689,0.03,1,Complaint,2025-07-04 20:03:22,4.  Plaintiff  has failed  to plead  fraud  wit)i  particularity  as required  by Micl'iigan  law  a
NoReply_20250703_115143_0019.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0019.pdf,35277,0.03,1,Unknown,2025-07-04 20:03:22,7.  Shady  Oaks  denies  the allegation  as it is false. 8.  Shady  Oaks  denies  the allegation  as
NoReply_20250703_115143_0020.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0020.pdf,32628,0.03,1,Complaint,2025-07-22 11:57:08,"ST  ATE  OF M}CHIGAN IN THE  60""'  DTSTRJCT  COURT ANDREW  PIGORS Plaintiff/Coui'iter-Defendant, Fil"
NoReply_20250703_115143_0021.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0021.pdf,76149,0.07,1,Complaint,2025-07-22 11:57:32,"ST  ATE  OF  MICHIGAN IN  THE  Mth  nT!TIuCT  l'nTTu! ANDREW  PIGORS Plaintiff/Counter  Defendant, V"
NoReply_20250703_115143_0022.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0022.pdf,19481,0.02,1,Unknown,2025-07-04 20:03:24,PROOF  OF  SERVICE T}ie undersigned  certifies  that  a copy  of  the foregoing Deinand  and Order
NoReply_20250703_115143_0023.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0023.pdf,32511,0.03,1,Complaint,2025-07-04 20:03:24,10. Plaintift's  claim  fails  as a result  of  t)ie wrongful  conduct  doctrine  and unclean hands.
NoReply_20250703_115143_0024.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0024.pdf,35438,0.03,1,Complaint,2025-07-04 20:03:24,"8,  Defendant  denies any obligation  to Plaintiff.  Defendant  further  states t)iat Plaintiff  has"
NoReply_20250703_115143_0025.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0025.pdf,22445,0.02,1,Complaint,2025-07-22 11:58:02,ST  ATE  OF  MICHIGAN IN  THE  60TH  DISTRICT  COURT ANDREW  PIGORS  & ALL OTHER  OCCUP  ANTS Plaint
NoReply_20250703_115143_0026.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0026.pdf,36321,0.03,1,Unknown,2025-07-04 20:03:24,is expressly  autliorized  by  a nuinber  of  otlier  statutory  sclieines:  MCL  554.601  et. seq.
NoReply_20250703_115143_0027.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0027.pdf,50591,0.05,1,Complaint,2025-07-04 20:03:24,Plaintiff  lias not  suffered  personal  ii'ijury.  Rinaldo's  Construction  Coip.  v Michigan  Bell
NoReply_20250703_115143_0028.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0028.pdf,46131,0.04,1,Unknown,2025-07-04 20:03:24,MCR  2. 116 (I) (2) perinits  this Court  to grant  sui'ninary  disposition  to a iioi'i-inoving  pa
NoReply_20250703_115143_0029.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0029.pdf,100623,0.10,1,Complaint,2025-07-22 11:58:54,"ST  ATE  OF MICHIGAN IN  THE  60""'  DISTRICT  COURT ANDREW  RIGORS File  No.  25186592GC Plaintiff/C"
NoReply_20250703_115143_0030.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0030.pdf,2156,0.00,1,Unknown,2025-07-04 20:03:24,
NoReply_20250703_115143_0031.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0031.pdf,2274,0.00,1,Unknown,2025-07-04 20:03:24,
NoReply_20250703_115143_0032.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0032.pdf,1743,0.00,1,Unknown,2025-07-04 20:03:24,
NoReply_20250703_115143_0033.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0033.pdf,149990,0.14,1,Complaint,2025-07-22 11:59:28,"COurt  address 990Terr:ence'St.,  Suite 100  Muskeg6n,  M1:45K142-3377 Court tetephone  number (231)"
NoReply_20250703_115143_0034.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0034.pdf,118225,0.11,1,Complaint,2025-07-22 12:00:08,"Court  address 990  Terrance  st.,  Suite  100  Muskegon,  Ml 49942-3377 Court  telephone  number (2"
NoReply_20250703_115143_0035.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0035.pdf,49900,0.05,1,Complaint,2025-07-04 20:03:24,Plaintiff's  coinp)aint  centers  around  an alleged  rental  assistance  payment  not reflected  oi
NoReply_20250703_115143_0036.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0036.pdf,48093,0.05,1,Complaint,2025-07-04 18:05:20,lai'idlord-tenant  relatioi'isliip.  Wliere  tliere  is no separate  and distinct  duty  outside  of
NoReply_20250703_115143_0037.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0037.pdf,2726,0.00,1,Unknown,2025-07-04 18:05:18,Exhibit  I 8
NoReply_20250703_115143_0038.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0038.pdf,38102,0.04,1,Complaint,2025-07-04 18:05:16,MDHHS  stating  tl'iat tl'ie payinent  was never  sent.  Plaintiff  seeks disinissal  of  S)iady  Oa
NoReply_20250703_115143_0039.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0039.pdf,224553,0.21,1,Judgment,2025-07-04 20:03:24,"Respectfully  submitted: Dated:   February  27, 2025 /S/  Jeremy  B. Brown,  Esq. By:  Jeremy  B. Br"
NoReply_20250703_115143_0040.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0040.pdf,39677,0.04,1,Complaint,2025-07-04 18:05:14,3.  Counter-Plaintiff  rented real property  to Counter-Defendant(s)  that is subject  to this Compl
NoReply_20250703_115143_0041.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0041.pdf,21167,0.02,1,Judgment,2025-07-04 20:03:24,)4. Counter-Defendant(s)  actions as described in t)iis Coinplaint  constitute a breach of  tlie Con
NoReply_20250703_115143_0042.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0042.pdf,33389,0.03,1,Complaint,2025-07-04 20:03:24,ST  ATE  OF  MICHIGAN IN  THE  60TH  DISTRICT  COURT ANDREW  PIGORS  & ALL OTHER  OCCUP  ANTS Plaint
NoReply_20250703_115143_0043.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0043.pdf,72127,0.07,1,Complaint,2025-07-22 12:01:00,"ST  ATE  OF MICHIGAN IN THE  60""  DISTRICT  COURT SHADY  OAKS  MHP,  LLC File  No.  25061626LT V. Pl"
NoReply_20250703_115143_0044.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0044.pdf,13172,0.01,1,Judgment,2025-07-04 20:03:24,"WHEREFORE,  Plaintiff,  Shady  Oaks  MHP,  LLC,  respectfully  requests  that  this Honorable  Court"
NoReply_20250703_115143_0045.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0045.pdf,33400,0.03,1,Complaint,2025-07-22 12:01:52,"ST ATE  OF MICHJGAN IN THE 60""' DISTRICT  COURT SHADY  OAKS  MHP,  LLC File  No.  25061626LT V. Plai"
NoReply_20250703_115143_0046.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0046.pdf,30834,0.03,1,Unknown,2025-07-22 12:02:42,"Pigors  references   MCR   4.201(F)   in  support   of his  inotion,   however  that  court   rule r"
NoReply_20250703_115143_0047.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0047.pdf,29963,0.03,1,Complaint,2025-07-04 20:03:24,"ST  ATE  OF MJCHIGAN IN THE  60""  DISTRICT  COURT SHADY  OAKS  MHP,  LLC File  No.  25061626LT V. P]"
NoReply_20250703_115143_0048.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0048.pdf,13047,0.01,1,Judgment,2025-07-04 20:03:24,"WHEREFORE,   Plaintiff,   Shady   Oaks   MHP,   LLC,   respectfully   requests   that   this Honorab"
NoReply_20250703_115143_0049.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0049.pdf,37469,0.04,1,Complaint,2025-07-04 20:03:24,"ST  ATE  OF  MICHIGAN IN  THE  60'h DISTRICT  COURT SHADY  OAKS  MHP,  LLC File  No.  25061626LT Pla"
NoReply_20250703_115143_0050.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0050.pdf,34946,0.03,1,Complaint,2025-07-04 20:03:24,No  payments   have  been  made  since  the  issuance  of the  Conditional   Dismissal   and Defenda
NoReply_20250703_115143_0051.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0051.pdf,37776,0.04,1,Complaint,2025-07-22 12:03:22,"ST  ATE  OF MICHIGAN IN THE  60TH  DISTRICT  COURT SHADY  OAKS  PARK  MHP  LLC Plaintiff, V. ANDREW"
NoReply_20250703_115143_0052.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0052.pdf,44131,0.04,1,Unknown,2025-07-22 12:04:04,"'.illqllcl  <.II?)Q% IO""llli:1.'iV';   IN'VI'-IR   >J.-It-1.121I11 01 ;) €4.) !'!.I J 1? (1 )iqiqt-."
NoReply_20250703_115143_0053.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0053.pdf,27301,0.03,1,Complaint,2025-07-22 12:04:30,"ST  ATE  OF  MICHIGAN IN  THE  60TH  DISTRiCT  COURT SHADY  OAKS  PARK  MHP  LLC Plaintiff, V. ANDRE"
NoReply_20250703_115143_0054.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0054.pdf,4267,0.00,1,Unknown,2025-07-04 20:03:24,EXHIBIT  A
NoReply_20250703_115143_0055.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0055.pdf,108991,0.10,1,Complaint,2025-07-22 12:04:58,"Court address 990 Termce st., Suite 100 Muskegon, M[ 49442-3377 Ci8 Cmirt  telephone  no. (231)724-6"
NoReply_20250703_115143_0056.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0056.pdf,45366,0.04,1,Unknown,2025-07-04 20:03:24,"!f!'ao- ConsentOrdarforCond)tlonalDbmlasal,Landlord-Tenant  (11/23) Page 2 of 2 25061626LT nstu+  Nn"
NoReply_20250703_115143_0057.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0057.pdf,4240,0.00,1,Unknown,2025-07-04 18:04:12,EXHIBIT  B
NoReply_20250703_115143_0058.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0058.pdf,93458,0.09,1,Unknown,2025-07-22 12:05:16,"Transactions Date  Range:   From  1/03/25 "" _ # l ' ,11'  :. _ ...l'i  ll""   _  - .  ..,l'   _ lI An"
NoReply_20250703_115143_0059.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0059.pdf,4313,0.00,1,Unknown,2025-07-04 18:04:10,EXHIBIT  C
NoReply_20250703_115143_0060.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0060.pdf,71108,0.07,1,Judgment,2025-07-22 12:05:50,"z*a STATE  OF MICHIGAN 6g,5   JUDICIAL DISTRICT ORDER  FOR  REINSTATEMENT  OF CASE  AND  ENTRY  OF J"
NoReply_20250703_115143_0061.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0061.pdf,48018,0.05,1,Judgment,2025-07-22 12:06:14,"ago Order  for  Reinstatement  of Case  and  Entry  of  Judgment,  Landlord-Tenant   (7/20) Page 2 o"
NoReply_20250703_115143_0062.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0062.pdf,4200,0.00,1,Unknown,2025-07-04 20:03:24,EXHIBIT  D
NoReply_20250703_115143_0063.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0063.pdf,54430,0.05,1,Complaint,2025-07-04 20:03:24,"Court address 990 Terrace  st., Suite 100 Muskegon,  TVIT  49442-3377 Court  tele   one  no. (231)"
NoReply_20250703_115143_0064.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115143_0064.pdf,16865,0.02,1,Complaint,2025-07-04 20:03:24,RequestandOrderofEvictionafterConditionalDismissal.Landlord-Tenant/LandContract   (11/23) Page  2 of
NoReply_20250703_115213_0001.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115213_0001.pdf,299257,0.29,1,Unknown,2026-03-01 12:35:01.300987,"ManuFiilurcd  I lousing  AcUon Become  a member  of  MHAction! Why  join  MHAction? Because... ,..we"
NoReply_20250703_115213_0001_org1.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115213_0001_org1.pdf,299257,0.29,1,Unknown,2025-07-04 13:13:18,"ManuFiilurcd  I lousing  AcUon Become  a member  of  MHAction! Why  join  MHAction? Because... ,..we"
NoReply_20250703_115213_0002.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115213_0002.pdf,427053,0.41,1,Unknown,2026-03-01 12:35:01.311002,"MH,,ActMotb Manufactumia  Humiuy  AcUaii All  families  deserve  an affordable  home  in a healthy,"
NoReply_20250703_115213_0002_org1.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115213_0002_org1.pdf,427053,0.41,1,Unknown,2025-07-04 13:13:18,"MH,,ActMotb Manufactumia  Humiuy  AcUaii All  families  deserve  an affordable  home  in a healthy,"
NoReply_20250703_115213_0003.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115213_0003.pdf,385993,0.37,1,Unknown,2026-03-01 12:35:01.311002,OurDemands As more  of  our  communities  are bought  up by greedy  corporations and  private  equit
NoReply_20250703_115213_0003_org1.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_115213_0003_org1.pdf,385993,0.37,1,Unknown,2025-07-04 13:13:18,OurDemands As more  of  our  communities  are bought  up by greedy  corporations and  private  equit
NoReply_20250703_121903_0001.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_121903_0001.pdf,37872,0.04,1,Complaint,2026-03-01 12:34:59.563658,"Court  address 990 Terrace St., Suite 100 Muskegon,  Ml 49442-3377 Court  telephone  no. (23])  724-"
NoReply_20250703_121903_0001_org1.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_121903_0001_org1.pdf,37872,0.04,1,Complaint,2025-07-22 11:49:26,"Court  address 990 Terrace St., Suite 100 Muskegon,  Ml 49442-3377 Court  telephone  no. (23])  724-"
NoReply_20250703_121903_0002.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_121903_0002.pdf,37483,0.04,1,Complaint,2026-03-01 12:34:59.565658,"""H""(j%a Court  address 990 Terrace  st., Suite  100 Muskegon,  Ml  49442-3377 Court  telephone  no."
NoReply_20250703_121903_0002_org1.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_121903_0002_org1.pdf,37483,0.04,1,Complaint,2025-07-22 11:49:28,"""H""(j%a Court  address 990 Terrace  st., Suite  100 Muskegon,  Ml  49442-3377 Court  telephone  no."
NoReply_20250703_121903_0003.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_121903_0003.pdf,36770,0.04,1,Complaint,2026-03-01 12:34:59.566657,"Court  address 990  Terrace  st., Suite  100  Muskegon,  Ml  49442-3377 Court  telephone  no. (231)"
NoReply_20250703_121903_0003_org1.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_121903_0003_org1.pdf,36770,0.04,1,Complaint,2025-07-22 11:49:30,"Court  address 990  Terrace  st., Suite  100  Muskegon,  Ml  49442-3377 Court  telephone  no. (231)"
NoReply_20250703_121903_0004.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_121903_0004.pdf,225893,0.22,1,Unknown,2026-03-01 12:34:59.567659,EVIC COURT4 .(DER NOTICE  TO  VACAIE In re: Shady  Oaks  v Andrew  Pigors Case  no: 25061626LT In ac
NoReply_20250703_121903_0004_org1.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250703_121903_0004_org1.pdf,225893,0.22,1,Unknown,2025-07-06 22:36:40,EVIC COURT4 .(DER NOTICE  TO  VACAIE In re: Shady  Oaks  v Andrew  Pigors Case  no: 25061626LT In ac
NoReply_20250708_172629_0002.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250708_172629_0002.pdf,262709,0.25,1,Complaint,2025-07-22 11:48:18,"Court  address 990  Terrace  st.,  Suite  100  Muskegon,  MT  49442-3377 Plaintiffs  name,  address,"
NoReply_20250708_172834_0001.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250708_172834_0001.pdf,19969,0.02,1,Complaint,2025-07-22 11:48:22,"Requestand0rderofEvictionafterConditionalDismissal,Landlord-TenanULandContract  (11/23) Page  2 of 2"
NoReply_20250708_172909.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250708_172909.pdf,252198,0.24,1,Unknown,2025-07-22 11:48:28,
NoReply_20250716_101012.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250716_101012.pdf,186392,0.18,4,Affidavit,2026-03-01 12:35:07.508790,LEGAL  COVER  PAGE  -  FOIA  REQUEST This  FOIA  request  is submitted  pursuant  to the Michigan  F
NoReply_20250721_102305_0001.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250721_102305_0001.pdf,141767,0.14,1,Unknown,2026-03-01 12:35:07.456892,"Page  10  f 3 Shady  Oaks  Park  MHP  LLC 197i-  Whrtehall  Road Muskegon,  r'vll 49-J45 Billnhg Dat"
NoReply_20250721_102305_0002.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250721_102305_0002.pdf,59600,0.06,1,Unknown,2026-03-01 12:35:07.338863,"TotalAmount  Due $6,77  4.67 On  07/01/2025 Rental  Charges Utility  Charges  & Fees Page  2 0f  3 B"
NoReply_20250721_102305_0003.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250721_102305_0003.pdf,37231,0.04,1,Unknown,2026-03-01 12:35:07.493166,"Page  3 0f  3 Sliady  Oaks  Park  A4HP LLC 1977  Whitetall  Road Muskegon,  Aill 49445 Billing  Date"
NoReply_20250721_102305_0004.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250721_102305_0004.pdf,101602,0.10,1,Unknown,2026-03-01 12:35:07.291989,"Page  l  of 2 Shad3i Oat<s Park r'JHP LLC 1977  liVhitahallRoad rliluskegon,  ikll49445 Billing Date"
NoReply_20250721_102305_0005.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250721_102305_0005.pdf,42725,0.04,1,Unknown,2026-03-01 12:35:07.493166,"TotalAmount  Due  on $5,328.91 03/01/2025 Rental   Charges Utilitiy  Charges  & Fees Page  2 ol 2 Bi"
NoReply_20250721_102305_0006.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250721_102305_0006.pdf,27960,0.03,1,Unknown,2026-03-01 12:35:07.307613,M Shady  Oaks  Park  MHP  LLC  Billing  Statement 1 message The Zego Team <noreply@gozego.com> To: A
NoReply_20250721_102305_0007.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250721_102305_0007.pdf,102078,0.10,1,Unknown,2026-03-01 12:35:07.461921,Page  1 o[ 2 Shadv  Oaks  Park  MHP  LLC 1977  'vVlwe/iarlRoad Ailuskegon.  l'vll 49445 Billing Date
NoReply_20250721_102305_0008.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250721_102305_0008.pdf,136363,0.13,1,Unknown,2026-03-01 12:35:07.323237,"Page  1 of 2 Sliady  Oaks  Park  MHP  LLC 1977  WhrteliallRoad Muskegon,  IVTI 49445 Billing  Date"
NoReply_20250721_102305_0009.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250721_102305_0009.pdf,56088,0.05,1,Unknown,2026-03-01 12:35:07.493166,"TotalAinount  Drie  on $4,529.15 02/01/2025 Rental  Charges Utility  Charges  & Fees Page  2 of 2 Bi"
NoReply_20250721_102305_0010.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250721_102305_0010.pdf,46735,0.04,1,Unknown,2026-03-01 12:35:07.354487,"TotalAmount  Due  on  ' '02/01/2025   o  '  $4,529.15 Rental  Charges Utility  Charges  & Fees Page"
NoReply_20250721_102305_0011.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250721_102305_0011.pdf,187243,0.18,1,Unknown,2026-03-01 12:35:07.508790,"12/16/24,  3:24  PM Gmail  - RE: %Gmail Andrew  P <andrewjpigors@gmail.com> RE: 1 message River Grov"
NoReply_20250721_102305_0012.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250721_102305_0012.pdf,327848,0.31,1,Unknown,2026-03-01 12:35:07.493166,"1 2/1 6/24, 3:24 PM Gmail - RE: While I am prepared to make my monthly payment, I am not comfortable"
NoReply_20250721_102305_0013.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250721_102305_0013.pdf,45319,0.04,1,Unknown,2026-03-01 12:35:07.354487,"To:Pigors,  Andrew 1977  Whitehall  Rd Lot  17 Muskegon,  MI   49445 (231)903-5690 Notice  to mobile"
NoReply_20250721_102305_0014.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250721_102305_0014.pdf,106308,0.10,1,Unknown,2026-03-01 12:35:07.477542,paae  1 of 2 Shac/v  Oak's Pari< ArlHP LLC 1977  'vVhrtehallRoed A/lllSliegOn.  Ml 49445 8illing  Da
NoReply_20250721_102305_0015.pdf,C:\Users\andre\LitigationOS\07_PDF\NoReply_20250721_102305_0015.pdf,45234,0.04,1,Unknown,2026-03-01 12:35:07.447893,TotalAmoilintDueon   .' 01/01/2025   '  =. Rental   Charges Utility  Charges  & Fees Page  2 ril 2 B
