source_dir,file,stream,kind,cite
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCR,MCR 3.207(B)
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCR,"MCR
3.215"
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCR,MCR 2.119(B)
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCR,MCR 3.215(E)(4)
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCR,MCR 3.207(B)
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCR,MCR 3.207(B)
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCR,MCR 3.215(E)(4)
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCR,MCR 3.207(B)
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCR,"MCR
3.215(E)(4)"
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCR,MCR 3.207(B)
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCR,"MCR
1.109(E)"
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCR,MCR 2.107(A)(1)
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCR,"MCR
3.207(B)(5)"
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCR,MCR 2.107(A)(1)
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCR,"MCR
3.207(B)(5)"
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCR,MCR 2.107(A)(1)
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCR,"MCR
3.207(B)(5)"
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCL,MCL 722.27a
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCL,MCL 722.27a
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCL,MCL 722.23
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCL,MCL 722.27a
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCL,"MCL
722.23"
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCL,"MCL
722.27a"
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCL,"MCL
722.27a"
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCL,MCL 722.27a
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCL,"MCL
722.23"
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCL,MCL 722.27a
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCL,MCL 722.23
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCL,MCL 722.27a
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCL,"MCL
722.27"
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCL,MCL 552.603
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCL,MCL 722.23
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Affidavit_of_Andrew_J_Pigors_SWORN.txt,MEEK1,MCL,"MCL
722.23"
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Proposed_Order_Vacate_Ex_Parte_PT_Suspension.txt,MEEK1,MCR,MCR 3.207(B)
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Motion_WITH_EXHIBITS_XREF_UPDATED.txt,MEEK1,MCR,MCR 1.109(E)(7)
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Motion_WITH_EXHIBITS_XREF_UPDATED.txt,MEEK1,MCR,"MCR
3.207(B)(1)"
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Motion_WITH_EXHIBITS_XREF_UPDATED.txt,MEEK1,MCR,"MCR
2.602(A)(3)"
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Motion_WITH_EXHIBITS_XREF_UPDATED.txt,MEEK1,MCR,MCR 3.210(C)
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Motion_WITH_EXHIBITS_XREF_UPDATED.txt,MEEK1,MCR,MCR 2.107(A)(1)
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Motion_WITH_EXHIBITS_XREF_UPDATED.txt,MEEK1,MCR,"MCR
3.207(B)(5)"
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Motion_WITH_EXHIBITS_XREF_UPDATED.txt,MEEK1,MCR,MCR 1.109(E)(7)
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Motion_WITH_EXHIBITS_XREF_UPDATED.txt,MEEK1,MCL,"MCL
600.2591"
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Motion_WITH_EXHIBITS_XREF_UPDATED.txt,MEEK1,MCL,MCL 722.27a
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Motion_WITH_EXHIBITS_XREF_UPDATED.txt,MEEK1,MCL,MCL 722.27a
FULLTEXT_EXPANDED_FAST,CORE_PDFS/Motion_WITH_EXHIBITS_XREF_UPDATED.txt,MEEK1,MCL,MCL 600.2591
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/02_Objection.txt,MEEK1,MCR,MCR 3.207(B)(5)
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/02_Objection.txt,MEEK1,MCR,"MCR
1.109(E)(7)"
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/03_Motion_to_Vacate.txt,MEEK1,MCR,MCR 1.109(E)(7)
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/03_Motion_to_Vacate.txt,MEEK1,MCR,"MCR
3.207(B)(1)"
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/03_Motion_to_Vacate.txt,MEEK1,MCR,"MCR
2.602(A)(3)"
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/03_Motion_to_Vacate.txt,MEEK1,MCR,MCR 3.210(C)
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/03_Motion_to_Vacate.txt,MEEK1,MCR,MCR 2.107(A)(1)
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/03_Motion_to_Vacate.txt,MEEK1,MCR,"MCR
3.207(B)(5)"
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/03_Motion_to_Vacate.txt,MEEK1,MCR,MCR 1.109(E)(7)
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/03_Motion_to_Vacate.txt,MEEK1,MCL,"MCL
600.2591"
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/03_Motion_to_Vacate.txt,MEEK1,MCL,MCL 722.27a
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/03_Motion_to_Vacate.txt,MEEK1,MCL,MCL 722.27a
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/03_Motion_to_Vacate.txt,MEEK1,MCL,MCL 600.2591
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/04_Brief_in_Support.txt,MEEK1,MCR,MCR 3.207(B)(1)
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/04_Brief_in_Support.txt,MEEK1,MCR,"MCR
3.210(C)"
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/04_Brief_in_Support.txt,MEEK1,MCR,"MCR
2.602(A)(3)"
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/04_Brief_in_Support.txt,MEEK1,MCR,MCR 2.107
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/04_Brief_in_Support.txt,MEEK1,MCL,MCL 722.27a
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCR,MCR 3.207(B)
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCR,"MCR
3.215(E)(4)"
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCR,MCR 3.207(B)
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCR,MCR 3.215(E)(4)
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCR,MCR 3.207(B)
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCR,"MCR
3.215"
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCR,MCR 2.119(B)
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCR,MCR 3.215(E)(4)
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCR,MCR 3.207(B)
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCR,MCR 3.207(B)
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCR,MCR 3.215(E)(4)
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCR,MCR 3.207(B)
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCR,"MCR
3.215(E)(4)"
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCR,MCR 3.207(B)
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCR,"MCR
1.109(E)"
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCR,MCR 2.107(A)(1)
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCR,"MCR
3.207(B)(5)"
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCR,MCR 2.107(A)(1)
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCR,"MCR
3.207(B)(5)"
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCR,MCR 2.107(A)(1)
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCR,"MCR
3.207(B)(5)"
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCL,MCL 722.27a
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCL,MCL 722.27a
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCL,MCL 722.23
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCL,MCL 722.27a
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCL,"MCL
722.23"
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCL,"MCL
722.27a"
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCL,"MCL
722.27a"
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCL,MCL 722.27a
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCL,"MCL
722.23"
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCL,MCL 722.27a
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCL,MCL 722.23
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCL,MCL 722.27a
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCL,"MCL
722.27"
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCL,MCL 552.603
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCL,MCL 722.23
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/05_Affidavit.txt,MEEK1,MCL,"MCL
722.23"
FULLTEXT_EXPANDED_FAST,MIFILE_UPLOAD/06_Proposed_Order.txt,MEEK1,MCR,MCR 3.207(B)
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Motion_in_Limine_104a.txt,MEEK2,MCR,MCR 3.207(B)
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Motion_in_Limine_104a.txt,MEEK2,MCL,MCL 750.539c
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Motion_in_Limine_104a.txt,MEEK2,MCL,MCL 750.539c
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Motion_Vacate_Footnoted.txt,MEEK1,MCR,MCR 1.109(E)(7)
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Motion_Vacate_Footnoted.txt,MEEK1,MCR,"MCR
3.207(B)(1)"
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Motion_Vacate_Footnoted.txt,MEEK1,MCR,"MCR
2.602(A)(3)"
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Motion_Vacate_Footnoted.txt,MEEK1,MCR,MCR 3.210(C)
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Motion_Vacate_Footnoted.txt,MEEK1,MCR,MCR 2.107(A)(1)
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Motion_Vacate_Footnoted.txt,MEEK1,MCR,"MCR
3.207(B)(5)"
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Motion_Vacate_Footnoted.txt,MEEK1,MCR,MCR 1.109(E)(7)
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Motion_Vacate_Footnoted.txt,MEEK1,MCL,"MCL
600.2591"
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Motion_Vacate_Footnoted.txt,MEEK1,MCL,MCL 722.27a
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Motion_Vacate_Footnoted.txt,MEEK1,MCL,MCL 722.27a
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Motion_Vacate_Footnoted.txt,MEEK1,MCL,MCL 600.2591
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Objection_CounterMotion_ProposedOrder.txt,MEEK1,MCR,MCR 3.207(B)
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Objection_CounterMotion_ProposedOrder.txt,MEEK1,MCR,MCR 3.207(B)
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Objection_CounterMotion_ProposedOrder.txt,MEEK1,MCR,MCR 3.207(B)(1)
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Objection_CounterMotion_ProposedOrder.txt,MEEK1,MCR,MCR 1.109(E)
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Objection_CounterMotion_ProposedOrder.txt,MEEK1,MCR,MCR 3.206(D)
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Objection_CounterMotion_ProposedOrder.txt,MEEK1,MCR,"MCR
3.207(B)"
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Objection_CounterMotion_ProposedOrder.txt,MEEK1,MCR,MCR 1.109(D)(3)
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Objection_CounterMotion_ProposedOrder.txt,MEEK1,MCR,MCR 1.109(E)
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Objection_CounterMotion_ProposedOrder.txt,MEEK1,MCR,MCR 1.109(E)
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Objection_CounterMotion_ProposedOrder.txt,MEEK1,MCR,MCR 3.206(D)
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Objection_CounterMotion_ProposedOrder.txt,MEEK1,MCR,MCR 3.207(B)
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Objection_CounterMotion_ProposedOrder.txt,MEEK1,MCR,MCR 1.109(E)
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Objection_CounterMotion_ProposedOrder.txt,MEEK1,MCR,MCR 3.206(D)
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Objection_CounterMotion_ProposedOrder.txt,MEEK1,MCL,"MCL
722.27a"
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Objection_CounterMotion_ProposedOrder.txt,MEEK1,MCL,"MCL
750.539c"
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Objection_CounterMotion_ProposedOrder.txt,MEEK1,MCL,MCL 722.27a
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Objection_CounterMotion_ProposedOrder.txt,MEEK1,MCL,MCL 722.27a
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Objection_CounterMotion_ProposedOrder.txt,MEEK1,MCL,"MCL
750.539c"
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Objection_CounterMotion_ProposedOrder.txt,MEEK1,MCL,MCL 722.27a
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Objection_CounterMotion_ProposedOrder.txt,MEEK1,MCL,MCL 750.539c
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Objection_CounterMotion_ProposedOrder.txt,MEEK1,MCL,MCL 722.27a
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Objection_CounterMotion_ProposedOrder.txt,MEEK1,MCL,MCL 750.539c
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Objection_CounterMotion_ProposedOrder.txt,MEEK1,MCL,MCL 750.539c
FULLTEXT_EXPANDED_FAST,MOTIONS_PDFS/Objection_CounterMotion_ProposedOrder.txt,MEEK1,MCL,MCL 722.27a
