label,count
AUTO:Benchbook_sub1_step1999,1
AUTO:MRE_sub5_step1999,1
AUTO:MRE_sub4_step1999,1
AUTO:MRE_sub3_step1999,1
AUTO:MRE_sub2_step1999,1
AUTO:MRE_sub1_step1999,1
AUTO:MCL_sub5_step1999,1
AUTO:MCL_sub4_step1999,1
AUTO:MCL_sub3_step1999,1
AUTO:MCL_sub2_step1999,1
AUTO:MCL_sub1_step1999,1
AUTO:MCR_sub5_step1999,1
AUTO:MCR_sub1_step1994,1
AUTO:Benchbook_sub5_step1993,1
AUTO:MCR_sub3_step1953,1
AUTO:MCL_sub3_step1988,1
AUTO:Benchbook_sub1_step1988,1
AUTO:MRE_sub5_step1988,1
AUTO:MRE_sub4_step1988,1
AUTO:MRE_sub3_step1988,1
AUTO:MRE_sub2_step1988,1
AUTO:MRE_sub1_step1988,1
AUTO:MCL_sub5_step1988,1
AUTO:MCL_sub4_step1988,1
AUTO:MCL_sub2_step1988,1
AUTO:Benchbook_sub3_step1987,1
AUTO:MCL_sub1_step1988,1
AUTO:MCR_sub5_step1988,1
AUTO:MCR_sub4_step1988,1
AUTO:MCR_sub3_step1988,1
AUTO:MCR_sub2_step1988,1
AUTO:MCR_sub1_step1988,1
LAE Auto Step 1988 [ALL],1
AUTO:Benchbook_sub5_step1987,1
AUTO:Benchbook_sub2_step1988,1
AUTO:Benchbook_sub3_step1988,1
AUTO:Benchbook_sub4_step1988,1
AUTO:Benchbook_sub5_step1988,1
AUTO:Benchbook_sub1_step1989,1
AUTO:MRE_sub5_step1989,1
AUTO:MRE_sub4_step1989,1
AUTO:MRE_sub3_step1989,1
AUTO:MRE_sub2_step1989,1
AUTO:MRE_sub1_step1989,1
AUTO:MCL_sub5_step1989,1
AUTO:MCL_sub4_step1989,1
AUTO:MCL_sub3_step1989,1
AUTO:MCL_sub2_step1989,1
AUTO:MCL_sub1_step1989,1
AUTO:MCR_sub5_step1989,1
AUTO:MCR_sub4_step1989,1
AUTO:MCR_sub3_step1989,1
AUTO:MCR_sub2_step1989,1
AUTO:MCR_sub1_step1989,1
LAE Auto Step 1989 [ALL],1
AUTO:Benchbook_sub4_step1987,1
AUTO:Benchbook_sub2_step1987,1
AUTO:Benchbook_sub3_step1989,1
AUTO:MCL_sub2_step1986,1
AUTO:MRE_sub5_step1986,1
AUTO:MRE_sub4_step1986,1
AUTO:MRE_sub3_step1986,1
AUTO:MRE_sub2_step1986,1
AUTO:MRE_sub1_step1986,1
AUTO:MCL_sub5_step1986,1
AUTO:MCL_sub4_step1986,1
AUTO:MCL_sub3_step1986,1
AUTO:MCL_sub1_step1986,1
AUTO:Benchbook_sub1_step1987,1
AUTO:MCR_sub5_step1986,1
AUTO:MCR_sub4_step1986,1
AUTO:MCR_sub3_step1986,1
AUTO:MCR_sub2_step1986,1
AUTO:MCR_sub1_step1986,1
LAE Auto Step 1986 [ALL],1
AUTO:Benchbook_sub5_step1985,1
AUTO:Benchbook_sub4_step1985,1
AUTO:Benchbook_sub1_step1986,1
AUTO:Benchbook_sub2_step1986,1
AUTO:Benchbook_sub3_step1986,1
AUTO:Benchbook_sub4_step1986,1
AUTO:MRE_sub5_step1987,1
AUTO:MRE_sub4_step1987,1
AUTO:MRE_sub3_step1987,1
AUTO:MRE_sub2_step1987,1
AUTO:MRE_sub1_step1987,1
AUTO:MCL_sub5_step1987,1
AUTO:MCL_sub4_step1987,1
AUTO:MCL_sub3_step1987,1
AUTO:MCL_sub2_step1987,1
AUTO:MCL_sub1_step1987,1
AUTO:MCR_sub5_step1987,1
AUTO:MCR_sub4_step1987,1
AUTO:MCR_sub3_step1987,1
AUTO:MCR_sub2_step1987,1
AUTO:MCR_sub1_step1987,1
LAE Auto Step 1987 [ALL],1
AUTO:Benchbook_sub5_step1986,1
AUTO:Benchbook_sub2_step1989,1
AUTO:Benchbook_sub4_step1989,1
AUTO:Benchbook_sub4_step1993,1
AUTO:MCL_sub5_step1992,1
AUTO:Benchbook_sub3_step1992,1
AUTO:Benchbook_sub2_step1992,1
AUTO:Benchbook_sub1_step1992,1
AUTO:MRE_sub5_step1992,1
AUTO:MRE_sub4_step1992,1
AUTO:MRE_sub3_step1992,1
AUTO:MRE_sub2_step1992,1
AUTO:MRE_sub1_step1992,1
AUTO:MCL_sub4_step1992,1
AUTO:Benchbook_sub5_step1991,1
AUTO:MCL_sub3_step1992,1
AUTO:MCL_sub2_step1992,1
AUTO:MCL_sub1_step1992,1
AUTO:MCR_sub5_step1992,1
AUTO:MCR_sub4_step1992,1
AUTO:MCR_sub3_step1992,1
AUTO:MCR_sub2_step1992,1
AUTO:MCR_sub1_step1992,1
AUTO:Benchbook_sub4_step1992,1
AUTO:Benchbook_sub5_step1992,1
LAE Auto Step 1993 [ALL],1
AUTO:MCR_sub1_step1993,1
AUTO:Benchbook_sub3_step1993,1
AUTO:Benchbook_sub2_step1993,1
AUTO:Benchbook_sub1_step1993,1
AUTO:MRE_sub5_step1993,1
AUTO:MRE_sub4_step1993,1
AUTO:MRE_sub3_step1993,1
AUTO:MRE_sub2_step1993,1
AUTO:MRE_sub1_step1993,1
AUTO:MCL_sub5_step1993,1
AUTO:MCL_sub4_step1993,1
AUTO:MCL_sub3_step1993,1
AUTO:MCL_sub2_step1993,1
AUTO:MCL_sub1_step1993,1
AUTO:MCR_sub5_step1993,1
AUTO:MCR_sub4_step1993,1
AUTO:MCR_sub3_step1993,1
AUTO:MCR_sub2_step1993,1
LAE Auto Step 1992 [ALL],1
AUTO:Benchbook_sub4_step1991,1
AUTO:Benchbook_sub5_step1989,1
AUTO:MCL_sub4_step1990,1
AUTO:Benchbook_sub2_step1990,1
AUTO:Benchbook_sub1_step1990,1
AUTO:MRE_sub5_step1990,1
AUTO:MRE_sub4_step1990,1
AUTO:MRE_sub3_step1990,1
AUTO:MRE_sub2_step1990,1
AUTO:MRE_sub1_step1990,1
AUTO:MCL_sub5_step1990,1
AUTO:MCL_sub3_step1990,1
AUTO:Benchbook_sub3_step1991,1
AUTO:MCL_sub2_step1990,1
AUTO:MCL_sub1_step1990,1
AUTO:MCR_sub5_step1990,1
AUTO:MCR_sub4_step1990,1
AUTO:MCR_sub3_step1990,1
AUTO:MCR_sub2_step1990,1
AUTO:MCR_sub1_step1990,1
LAE Auto Step 1990 [ALL],1
AUTO:Benchbook_sub3_step1990,1
AUTO:Benchbook_sub4_step1990,1
AUTO:Benchbook_sub5_step1990,1
LAE Auto Step 1991 [ALL],1
AUTO:Benchbook_sub2_step1991,1
AUTO:Benchbook_sub1_step1991,1
AUTO:MRE_sub5_step1991,1
AUTO:MRE_sub4_step1991,1
AUTO:MRE_sub3_step1991,1
AUTO:MRE_sub2_step1991,1
AUTO:MRE_sub1_step1991,1
AUTO:MCL_sub5_step1991,1
AUTO:MCL_sub4_step1991,1
AUTO:MCL_sub3_step1991,1
AUTO:MCL_sub2_step1991,1
AUTO:MCL_sub1_step1991,1
AUTO:MCR_sub5_step1991,1
AUTO:MCR_sub4_step1991,1
AUTO:MCR_sub3_step1991,1
AUTO:MCR_sub2_step1991,1
AUTO:MCR_sub1_step1991,1
AUTO:MCR_sub2_step2002,1
AUTO:MCR_sub3_step2002,1
AUTO:MCR_sub4_step2002,1
AUTO:Benchbook_sub4_step2012,1
AUTO:MCL_sub1_step2013,1
AUTO:MCR_sub5_step2013,1
AUTO:MCR_sub4_step2013,1
AUTO:MCR_sub3_step2013,1
AUTO:MCR_sub2_step2013,1
AUTO:MCR_sub1_step2013,1
LAE Auto Step 2013 [ALL],1
AUTO:Benchbook_sub5_step2012,1
AUTO:Benchbook_sub3_step2012,1
AUTO:MCL_sub3_step2012,1
AUTO:Benchbook_sub2_step2012,1
AUTO:Benchbook_sub1_step2012,1
AUTO:MRE_sub5_step2012,1
AUTO:MRE_sub4_step2012,1
AUTO:MRE_sub3_step2012,1
AUTO:MRE_sub2_step2012,1
AUTO:MRE_sub1_step2012,1
AUTO:MCL_sub5_step2012,1
AUTO:MCL_sub2_step2013,1
AUTO:MCL_sub3_step2013,1
AUTO:MCL_sub4_step2013,1
AUTO:MCL_sub5_step2013,1
AUTO:MCL_sub1_step2014,1
AUTO:MCR_sub5_step2014,1
AUTO:MCR_sub4_step2014,1
AUTO:MCR_sub3_step2014,1
AUTO:MCR_sub2_step2014,1
AUTO:MCR_sub1_step2014,1
LAE Auto Step 2014 [ALL],1
AUTO:Benchbook_sub5_step2013,1
AUTO:Benchbook_sub4_step2013,1
AUTO:Benchbook_sub3_step2013,1
AUTO:Benchbook_sub2_step2013,1
AUTO:Benchbook_sub1_step2013,1
AUTO:MRE_sub5_step2013,1
AUTO:MRE_sub4_step2013,1
AUTO:MRE_sub3_step2013,1
AUTO:MRE_sub2_step2013,1
AUTO:MRE_sub1_step2013,1
AUTO:MCL_sub4_step2012,1
AUTO:MCL_sub2_step2012,1
AUTO:MCL_sub3_step2014,1
AUTO:Benchbook_sub3_step2010,1
AUTO:MCR_sub5_step2011,1
AUTO:MCR_sub4_step2011,1
AUTO:MCR_sub3_step2011,1
AUTO:MCR_sub2_step2011,1
AUTO:MCR_sub1_step2011,1
LAE Auto Step 2011 [ALL],1
AUTO:Benchbook_sub5_step2010,1
AUTO:Benchbook_sub4_step2010,1
AUTO:Benchbook_sub2_step2010,1
AUTO:MCL_sub1_step2012,1
AUTO:Benchbook_sub1_step2010,1
AUTO:MRE_sub5_step2010,1
AUTO:MRE_sub4_step2010,1
AUTO:MRE_sub3_step2010,1
AUTO:MRE_sub2_step2010,1
AUTO:MRE_sub1_step2010,1
AUTO:MCL_sub5_step2010,1
AUTO:MCL_sub4_step2010,1
AUTO:MCL_sub1_step2011,1
AUTO:MCL_sub2_step2011,1
AUTO:MCL_sub3_step2011,1
AUTO:MCL_sub4_step2011,1
AUTO:MCR_sub5_step2012,1
AUTO:MCR_sub4_step2012,1
AUTO:MCR_sub3_step2012,1
AUTO:MCR_sub2_step2012,1
AUTO:MCR_sub1_step2012,1
LAE Auto Step 2012 [ALL],1
AUTO:Benchbook_sub5_step2011,1
AUTO:Benchbook_sub4_step2011,1
AUTO:Benchbook_sub3_step2011,1
AUTO:Benchbook_sub2_step2011,1
AUTO:Benchbook_sub1_step2011,1
AUTO:MRE_sub5_step2011,1
AUTO:MRE_sub4_step2011,1
AUTO:MRE_sub3_step2011,1
AUTO:MRE_sub2_step2011,1
AUTO:MRE_sub1_step2011,1
AUTO:MCL_sub5_step2011,1
AUTO:MCL_sub2_step2014,1
AUTO:MCL_sub4_step2014,1
AUTO:MCR_sub5_step2002,1
LAE Auto Step 2017 [ALL],1
AUTO:MCL_sub3_step2017,1
AUTO:MCL_sub2_step2017,1
AUTO:MCL_sub1_step2017,1
AUTO:MCR_sub5_step2017,1
AUTO:MCR_sub4_step2017,1
AUTO:MCR_sub3_step2017,1
AUTO:MCR_sub2_step2017,1
AUTO:MCR_sub1_step2017,1
AUTO:Benchbook_sub5_step2016,1
AUTO:MCL_sub5_step2016,1
AUTO:Benchbook_sub4_step2016,1
AUTO:Benchbook_sub3_step2016,1
AUTO:Benchbook_sub2_step2016,1
AUTO:Benchbook_sub1_step2016,1
AUTO:MRE_sub5_step2016,1
AUTO:MRE_sub4_step2016,1
AUTO:MRE_sub3_step2016,1
AUTO:MRE_sub2_step2016,1
AUTO:MCL_sub4_step2017,1
AUTO:MCL_sub5_step2017,1
AUTO:MRE_sub1_step2017,1
AUTO:MRE_sub2_step2017,1
AUTO:MCL_sub3_step2018,1
AUTO:MCL_sub2_step2018,1
AUTO:MCL_sub1_step2018,1
AUTO:MCR_sub5_step2018,1
AUTO:MCR_sub4_step2018,1
AUTO:MCR_sub3_step2018,1
AUTO:MCR_sub2_step2018,1
AUTO:MCR_sub1_step2018,1
LAE Auto Step 2018 [ALL],1
AUTO:Benchbook_sub5_step2017,1
AUTO:Benchbook_sub4_step2017,1
AUTO:Benchbook_sub3_step2017,1
AUTO:Benchbook_sub2_step2017,1
AUTO:Benchbook_sub1_step2017,1
AUTO:MRE_sub5_step2017,1
AUTO:MRE_sub4_step2017,1
AUTO:MRE_sub3_step2017,1
AUTO:MRE_sub1_step2016,1
AUTO:MCL_sub4_step2016,1
AUTO:MCL_sub5_step2014,1
AUTO:Benchbook_sub5_step2014,1
AUTO:MCL_sub2_step2015,1
AUTO:MCL_sub1_step2015,1
AUTO:MCR_sub5_step2015,1
AUTO:MCR_sub4_step2015,1
AUTO:MCR_sub3_step2015,1
AUTO:MCR_sub2_step2015,1
AUTO:MCR_sub1_step2015,1
LAE Auto Step 2015 [ALL],1
AUTO:Benchbook_sub4_step2014,1
AUTO:MCL_sub3_step2016,1
AUTO:Benchbook_sub3_step2014,1
AUTO:Benchbook_sub2_step2014,1
AUTO:Benchbook_sub1_step2014,1
AUTO:MRE_sub5_step2014,1
AUTO:MRE_sub4_step2014,1
AUTO:MRE_sub3_step2014,1
AUTO:MRE_sub2_step2014,1
AUTO:MRE_sub1_step2014,1
AUTO:MCL_sub3_step2015,1
AUTO:MCL_sub4_step2015,1
AUTO:MCL_sub5_step2015,1
AUTO:MRE_sub1_step2015,1
AUTO:MCL_sub2_step2016,1
AUTO:MCL_sub1_step2016,1
AUTO:MCR_sub5_step2016,1
AUTO:MCR_sub4_step2016,1
AUTO:MCR_sub3_step2016,1
AUTO:MCR_sub2_step2016,1
AUTO:MCR_sub1_step2016,1
LAE Auto Step 2016 [ALL],1
AUTO:Benchbook_sub5_step2015,1
AUTO:Benchbook_sub4_step2015,1
AUTO:Benchbook_sub3_step2015,1
AUTO:Benchbook_sub2_step2015,1
AUTO:Benchbook_sub1_step2015,1
AUTO:MRE_sub5_step2015,1
AUTO:MRE_sub4_step2015,1
AUTO:MRE_sub3_step2015,1
AUTO:MRE_sub2_step2015,1
AUTO:MCL_sub3_step2010,1
AUTO:MCL_sub2_step2010,1
AUTO:MCL_sub1_step2010,1
AUTO:Benchbook_sub1_step2004,1
AUTO:MCR_sub3_step2005,1
AUTO:MCR_sub2_step2005,1
AUTO:MCR_sub1_step2005,1
LAE Auto Step 2005 [ALL],1
AUTO:Benchbook_sub5_step2004,1
AUTO:Benchbook_sub4_step2004,1
AUTO:Benchbook_sub3_step2004,1
AUTO:Benchbook_sub2_step2004,1
AUTO:MRE_sub5_step2004,1
AUTO:MCR_sub5_step2004,1
AUTO:MRE_sub4_step2004,1
AUTO:MRE_sub3_step2004,1
AUTO:MRE_sub2_step2004,1
AUTO:MRE_sub1_step2004,1
AUTO:MCL_sub5_step2004,1
AUTO:MCL_sub4_step2004,1
AUTO:MCL_sub3_step2004,1
AUTO:MCL_sub2_step2004,1
AUTO:MCR_sub4_step2005,1
AUTO:MCR_sub5_step2005,1
AUTO:MCL_sub1_step2005,1
AUTO:MCL_sub2_step2005,1
AUTO:MCR_sub3_step2006,1
AUTO:MCR_sub2_step2006,1
AUTO:MCR_sub1_step2006,1
LAE Auto Step 2006 [ALL],1
AUTO:Benchbook_sub5_step2005,1
AUTO:Benchbook_sub4_step2005,1
AUTO:Benchbook_sub3_step2005,1
AUTO:Benchbook_sub2_step2005,1
AUTO:Benchbook_sub1_step2005,1
AUTO:MRE_sub5_step2005,1
AUTO:MRE_sub4_step2005,1
AUTO:MRE_sub3_step2005,1
AUTO:MRE_sub2_step2005,1
AUTO:MRE_sub1_step2005,1
AUTO:MCL_sub5_step2005,1
AUTO:MCL_sub4_step2005,1
AUTO:MCL_sub3_step2005,1
AUTO:MCL_sub1_step2004,1
AUTO:MCR_sub4_step2004,1
AUTO:MCR_sub5_step2010,1
AUTO:MRE_sub5_step2002,1
AUTO:MCR_sub2_step2003,1
AUTO:MCR_sub1_step2003,1
LAE Auto Step 2003 [ALL],1
AUTO:Benchbook_sub5_step2002,1
AUTO:Benchbook_sub4_step2002,1
AUTO:Benchbook_sub3_step2002,1
AUTO:Benchbook_sub2_step2002,1
AUTO:Benchbook_sub1_step2002,1
AUTO:MRE_sub4_step2002,1
AUTO:MCR_sub3_step2004,1
AUTO:MRE_sub3_step2002,1
AUTO:MRE_sub2_step2002,1
AUTO:MRE_sub1_step2002,1
AUTO:MCL_sub5_step2002,1
AUTO:MCL_sub4_step2002,1
AUTO:MCL_sub3_step2002,1
AUTO:MCL_sub2_step2002,1
AUTO:MCL_sub1_step2002,1
AUTO:MCR_sub3_step2003,1
AUTO:MCR_sub4_step2003,1
AUTO:MCR_sub5_step2003,1
AUTO:MCL_sub1_step2003,1
AUTO:MCR_sub2_step2004,1
AUTO:MCR_sub1_step2004,1
LAE Auto Step 2004 [ALL],1
AUTO:Benchbook_sub5_step2003,1
AUTO:Benchbook_sub4_step2003,1
AUTO:Benchbook_sub3_step2003,1
AUTO:Benchbook_sub2_step2003,1
AUTO:Benchbook_sub1_step2003,1
AUTO:MRE_sub5_step2003,1
AUTO:MRE_sub4_step2003,1
AUTO:MRE_sub3_step2003,1
AUTO:MRE_sub2_step2003,1
AUTO:MRE_sub1_step2003,1
AUTO:MCL_sub5_step2003,1
AUTO:MCL_sub4_step2003,1
AUTO:MCL_sub3_step2003,1
AUTO:MCL_sub2_step2003,1
AUTO:MCR_sub4_step2006,1
AUTO:MCR_sub5_step2006,1
AUTO:MCL_sub1_step2006,1
AUTO:Benchbook_sub2_step2008,1
AUTO:MCR_sub4_step2009,1
AUTO:MCR_sub3_step2009,1
AUTO:MCR_sub2_step2009,1
AUTO:MCR_sub1_step2009,1
LAE Auto Step 2009 [ALL],1
AUTO:Benchbook_sub5_step2008,1
AUTO:Benchbook_sub4_step2008,1
AUTO:Benchbook_sub3_step2008,1
AUTO:Benchbook_sub1_step2008,1
AUTO:MCL_sub2_step2006,1
AUTO:MRE_sub5_step2008,1
AUTO:MRE_sub4_step2008,1
AUTO:MRE_sub3_step2008,1
AUTO:MRE_sub2_step2008,1
AUTO:MRE_sub1_step2008,1
AUTO:MCL_sub5_step2008,1
AUTO:MCL_sub4_step2008,1
AUTO:MCL_sub3_step2008,1
AUTO:MCR_sub5_step2009,1
AUTO:MCL_sub1_step2009,1
AUTO:MCL_sub2_step2009,1
AUTO:MCL_sub3_step2009,1
AUTO:MCR_sub4_step2010,1
AUTO:MCR_sub3_step2010,1
AUTO:MCR_sub2_step2010,1
AUTO:MCR_sub1_step2010,1
LAE Auto Step 2010 [ALL],1
AUTO:Benchbook_sub5_step2009,1
AUTO:Benchbook_sub4_step2009,1
AUTO:Benchbook_sub3_step2009,1
AUTO:Benchbook_sub2_step2009,1
AUTO:Benchbook_sub1_step2009,1
AUTO:MRE_sub5_step2009,1
AUTO:MRE_sub4_step2009,1
AUTO:MRE_sub3_step2009,1
AUTO:MRE_sub2_step2009,1
AUTO:MRE_sub1_step2009,1
AUTO:MCL_sub5_step2009,1
AUTO:MCL_sub4_step2009,1
AUTO:MCL_sub2_step2008,1
AUTO:MCL_sub1_step2008,1
AUTO:MCR_sub5_step2008,1
AUTO:MCR_sub5_step2007,1
AUTO:MCR_sub3_step2007,1
AUTO:MCR_sub2_step2007,1
AUTO:MCR_sub1_step2007,1
LAE Auto Step 2007 [ALL],1
AUTO:Benchbook_sub5_step2006,1
AUTO:Benchbook_sub4_step2006,1
AUTO:Benchbook_sub3_step2006,1
AUTO:Benchbook_sub2_step2006,1
AUTO:Benchbook_sub1_step2006,1
AUTO:MRE_sub5_step2006,1
AUTO:MRE_sub4_step2006,1
AUTO:MRE_sub3_step2006,1
AUTO:MRE_sub2_step2006,1
AUTO:MRE_sub1_step2006,1
AUTO:MCL_sub5_step2006,1
AUTO:MCL_sub4_step2006,1
AUTO:MCL_sub3_step2006,1
AUTO:MCR_sub4_step2007,1
AUTO:MCL_sub1_step2007,1
AUTO:MCR_sub4_step2008,1
AUTO:MCL_sub2_step2007,1
AUTO:MCR_sub3_step2008,1
AUTO:MCR_sub2_step2008,1
AUTO:MCR_sub1_step2008,1
LAE Auto Step 2008 [ALL],1
AUTO:Benchbook_sub5_step2007,1
AUTO:Benchbook_sub4_step2007,1
AUTO:Benchbook_sub3_step2007,1
AUTO:Benchbook_sub2_step2007,1
AUTO:Benchbook_sub1_step2007,1
AUTO:MRE_sub5_step2007,1
AUTO:MRE_sub4_step2007,1
AUTO:MRE_sub3_step2007,1
AUTO:MRE_sub2_step2007,1
AUTO:MRE_sub1_step2007,1
AUTO:MCL_sub5_step2007,1
AUTO:MCL_sub4_step2007,1
AUTO:MCL_sub3_step2007,1
AUTO:Benchbook_sub3_step1985,1
AUTO:Benchbook_sub2_step1985,1
AUTO:Benchbook_sub1_step1985,1
AUTO:Benchbook_sub3_step1963,1
AUTO:MCR_sub5_step1964,1
AUTO:MCR_sub4_step1964,1
AUTO:MCR_sub3_step1964,1
AUTO:MCR_sub2_step1964,1
AUTO:MCR_sub1_step1964,1
LAE Auto Step 1964 [ALL],1
AUTO:Benchbook_sub5_step1963,1
AUTO:Benchbook_sub4_step1963,1
AUTO:Benchbook_sub2_step1963,1
AUTO:MCL_sub2_step1963,1
AUTO:Benchbook_sub1_step1963,1
AUTO:MRE_sub5_step1963,1
AUTO:MRE_sub4_step1963,1
AUTO:MRE_sub3_step1963,1
AUTO:MRE_sub2_step1963,1
AUTO:MRE_sub1_step1963,1
AUTO:MCL_sub5_step1963,1
AUTO:MCL_sub4_step1963,1
AUTO:MCL_sub1_step1964,1
AUTO:MCL_sub2_step1964,1
AUTO:MCL_sub3_step1964,1
AUTO:MCL_sub4_step1964,1
AUTO:MCR_sub5_step1965,1
AUTO:MCR_sub4_step1965,1
AUTO:MCR_sub3_step1965,1
AUTO:MCR_sub2_step1965,1
AUTO:MCR_sub1_step1965,1
LAE Auto Step 1965 [ALL],1
AUTO:Benchbook_sub5_step1964,1
AUTO:Benchbook_sub4_step1964,1
AUTO:Benchbook_sub3_step1964,1
AUTO:Benchbook_sub2_step1964,1
AUTO:Benchbook_sub1_step1964,1
AUTO:MRE_sub5_step1964,1
AUTO:MRE_sub4_step1964,1
AUTO:MRE_sub3_step1964,1
AUTO:MRE_sub2_step1964,1
AUTO:MRE_sub1_step1964,1
AUTO:MCL_sub5_step1964,1
AUTO:MCL_sub3_step1963,1
AUTO:MCL_sub1_step1963,1
AUTO:MCL_sub2_step1965,1
AUTO:Benchbook_sub2_step1961,1
AUTO:MCR_sub4_step1962,1
AUTO:MCR_sub3_step1962,1
AUTO:MCR_sub2_step1962,1
AUTO:MCR_sub1_step1962,1
LAE Auto Step 1962 [ALL],1
AUTO:Benchbook_sub5_step1961,1
AUTO:Benchbook_sub4_step1961,1
AUTO:Benchbook_sub3_step1961,1
AUTO:Benchbook_sub1_step1961,1
AUTO:MCR_sub5_step1963,1
AUTO:MRE_sub5_step1961,1
AUTO:MRE_sub4_step1961,1
AUTO:MRE_sub3_step1961,1
AUTO:MRE_sub2_step1961,1
AUTO:MRE_sub1_step1961,1
AUTO:MCL_sub5_step1961,1
AUTO:MCL_sub4_step1961,1
AUTO:MCL_sub3_step1961,1
AUTO:MCR_sub5_step1962,1
AUTO:MCL_sub1_step1962,1
AUTO:MCL_sub2_step1962,1
AUTO:MCL_sub3_step1962,1
AUTO:MCR_sub4_step1963,1
AUTO:MCR_sub3_step1963,1
AUTO:MCR_sub2_step1963,1
AUTO:MCR_sub1_step1963,1
LAE Auto Step 1963 [ALL],1
AUTO:Benchbook_sub5_step1962,1
AUTO:Benchbook_sub4_step1962,1
AUTO:Benchbook_sub3_step1962,1
AUTO:Benchbook_sub2_step1962,1
AUTO:Benchbook_sub1_step1962,1
AUTO:MRE_sub5_step1962,1
AUTO:MRE_sub4_step1962,1
AUTO:MRE_sub3_step1962,1
AUTO:MRE_sub2_step1962,1
AUTO:MRE_sub1_step1962,1
AUTO:MCL_sub5_step1962,1
AUTO:MCL_sub4_step1962,1
AUTO:MCL_sub1_step1965,1
AUTO:MCL_sub3_step1965,1
AUTO:MCL_sub4_step1969,1
AUTO:Benchbook_sub5_step1967,1
AUTO:MCL_sub2_step1968,1
AUTO:MCL_sub1_step1968,1
AUTO:MCR_sub5_step1968,1
AUTO:MCR_sub4_step1968,1
AUTO:MCR_sub3_step1968,1
AUTO:MCR_sub2_step1968,1
AUTO:MCR_sub1_step1968,1
LAE Auto Step 1968 [ALL],1
AUTO:Benchbook_sub4_step1967,1
AUTO:MCL_sub4_step1967,1
AUTO:Benchbook_sub3_step1967,1
AUTO:Benchbook_sub2_step1967,1
AUTO:Benchbook_sub1_step1967,1
AUTO:MRE_sub5_step1967,1
AUTO:MRE_sub4_step1967,1
AUTO:MRE_sub3_step1967,1
AUTO:MRE_sub2_step1967,1
AUTO:MRE_sub1_step1967,1
AUTO:MCL_sub3_step1968,1
AUTO:MCL_sub4_step1968,1
AUTO:MCL_sub5_step1968,1
AUTO:MRE_sub1_step1968,1
AUTO:MCL_sub2_step1969,1
AUTO:MCL_sub1_step1969,1
AUTO:MCR_sub5_step1969,1
AUTO:MCR_sub4_step1969,1
AUTO:MCR_sub3_step1969,1
AUTO:MCR_sub2_step1969,1
AUTO:MCR_sub1_step1969,1
LAE Auto Step 1969 [ALL],1
AUTO:Benchbook_sub5_step1968,1
AUTO:Benchbook_sub4_step1968,1
AUTO:Benchbook_sub3_step1968,1
AUTO:Benchbook_sub2_step1968,1
AUTO:Benchbook_sub1_step1968,1
AUTO:MRE_sub5_step1968,1
AUTO:MRE_sub4_step1968,1
AUTO:MRE_sub3_step1968,1
AUTO:MRE_sub2_step1968,1
AUTO:MCL_sub5_step1967,1
AUTO:MCL_sub3_step1967,1
AUTO:MCL_sub4_step1965,1
AUTO:Benchbook_sub4_step1965,1
AUTO:MCL_sub1_step1966,1
AUTO:MCR_sub5_step1966,1
AUTO:MCR_sub4_step1966,1
AUTO:MCR_sub3_step1966,1
AUTO:MCR_sub2_step1966,1
AUTO:MCR_sub1_step1966,1
LAE Auto Step 1966 [ALL],1
AUTO:Benchbook_sub5_step1965,1
AUTO:Benchbook_sub3_step1965,1
AUTO:MCL_sub2_step1967,1
AUTO:Benchbook_sub2_step1965,1
AUTO:Benchbook_sub1_step1965,1
AUTO:MRE_sub5_step1965,1
AUTO:MRE_sub4_step1965,1
AUTO:MRE_sub3_step1965,1
AUTO:MRE_sub2_step1965,1
AUTO:MRE_sub1_step1965,1
AUTO:MCL_sub5_step1965,1
AUTO:MCL_sub2_step1966,1
AUTO:MCL_sub3_step1966,1
AUTO:MCL_sub4_step1966,1
AUTO:MCL_sub5_step1966,1
AUTO:MCL_sub1_step1967,1
AUTO:MCR_sub5_step1967,1
AUTO:MCR_sub4_step1967,1
AUTO:MCR_sub3_step1967,1
AUTO:MCR_sub2_step1967,1
AUTO:MCR_sub1_step1967,1
LAE Auto Step 1967 [ALL],1
AUTO:Benchbook_sub5_step1966,1
AUTO:Benchbook_sub4_step1966,1
AUTO:Benchbook_sub3_step1966,1
AUTO:Benchbook_sub2_step1966,1
AUTO:Benchbook_sub1_step1966,1
AUTO:MRE_sub5_step1966,1
AUTO:MRE_sub4_step1966,1
AUTO:MRE_sub3_step1966,1
AUTO:MRE_sub2_step1966,1
AUTO:MRE_sub1_step1966,1
AUTO:MCL_sub2_step1961,1
AUTO:MCL_sub1_step1961,1
AUTO:MCR_sub5_step1961,1
AUTO:MRE_sub5_step1955,1
AUTO:MCR_sub2_step1956,1
AUTO:MCR_sub1_step1956,1
LAE Auto Step 1956 [ALL],1
AUTO:Benchbook_sub5_step1955,1
AUTO:Benchbook_sub4_step1955,1
AUTO:Benchbook_sub3_step1955,1
AUTO:Benchbook_sub2_step1955,1
AUTO:Benchbook_sub1_step1955,1
AUTO:MRE_sub4_step1955,1
AUTO:MCR_sub4_step1955,1
AUTO:MRE_sub3_step1955,1
AUTO:MRE_sub2_step1955,1
AUTO:MRE_sub1_step1955,1
AUTO:MCL_sub5_step1955,1
AUTO:MCL_sub4_step1955,1
